subscriber_id,account_id,age,gender,region,country,signup_date,current_plan,signup_channel,device_primary,household_size,churn_status,churn_date,price_increase_flag,is_resub
SUB_000224,ACC_000213,26.0,,North America,US,2023-02-22,Basic-Ads,Organic,Mobile,2.0,0,,0,0
SUB_000225,ACC_000214,33.0,Female,North America,US,2023-09-02,Standard,Organic,TV,2.0,1,2025-05-08,0,0
SUB_000226,ACC_000215,,Male,North America,US,2025-03-27,Standard,Paid Social,Mobile,3.0,0,,0,0
SUB_000227,ACC_000215,59.0,Male,Western Europe,UK,2024-09-21,Basic-Ads,Organic,TV,,0,,0,1
SUB_000228,ACC_000216,68.0,Male,North America,CA,2022-08-21,Standard,Paid Social,Mobile,3.0,1,2026-03-05,0,0
SUB_000229,ACC_000217,51.0,Female,North America,US,2023-08-28,Premium,Referral,TV,3.0,0,,0,0
SUB_000230,ACC_000218,25.0,Female,North America,US,2026-03-25,Standard,Paid Social,TV,1.0,0,,1,0
SUB_000231,ACC_000219,52.0,Female,North America,CA,2023-05-09,Basic-Ads,Organic,TV,3.0,0,,0,0
SUB_000232,ACC_000220,47.0,Female,Western Europe,FR,2025-02-11,Standard,Paid Search,Web,3.0,0,,1,0
SUB_000233,ACC_000221,22.0,Male,North America,US,2025-11-14,Standard,Bundle,TV,2.0,0,,0,0
SUB_000234,ACC_000222,39.0,Female,Western Europe,ES,2025-02-03,Standard,Referral,TV,1.0,0,,1,0
SUB_000235,ACC_000223,33.0,Female,North America,US,2024-09-11,Basic-Ads,Free Trial,Mobile,3.0,1,2025-08-02,0,0
SUB_000236,ACC_000223,31.0,Female,North America,US,2026-01-30,Premium,Organic,TV,,0,,0,0
SUB_000237,ACC_000224,25.0,Female,North America,CA,2025-04-12,Standard,Paid Search,Mobile,4.0,1,2026-03-10,0,0
SUB_000238,ACC_000224,26.0,Female,North America,US,2022-11-26,Standard,Bundle,TV,,0,,0,0
SUB_000239,ACC_000224,20.0,Female,Western Europe,UK,2026-01-05,Basic-Ads,Paid Social,Mobile,1.0,0,,1,0
SUB_000240,ACC_000225,54.0,Male,North America,US,2024-03-15,Basic-Ads,Referral,TV,3.0,0,,1,0
SUB_000241,ACC_000226,33.0,Female,North America,US,2022-12-25,Basic-Ads,Paid Social,Mobile,2.0,0,,0,0
SUB_000242,ACC_000227,41.0,Female,Western Europe,FR,2024-01-30,Basic-Ads,Paid Social,TV,2.0,0,,0,0
SUB_000243,ACC_000228,28.0,Female,North America,US,2025-06-27,Standard,Paid Social,TV,2.0,1,2025-11-07,0,0
SUB_000244,ACC_000229,32.0,Female,North America,US,2023-05-12,Premium,Paid Search,,,0,,0,0
SUB_000245,ACC_000230,24.0,Female,North America,CA,2025-02-12,Premium,Organic,Mobile,3.0,0,,0,0
SUB_000246,ACC_000231,49.0,Female,North America,US,2023-10-29,Basic-Ads,Organic,Mobile,2.0,1,2025-10-16,1,0
SUB_000247,ACC_000232,43.0,Female,North America,CA,2024-12-31,Standard,Free Trial,Tablet,2.0,1,2025-07-06,0,0
SUB_000248,ACC_000233,48.0,Female,Western Europe,FR,2025-04-21,Basic-Ads,Free Trial,Tablet,2.0,1,2025-11-12,0,0
SUB_000249,ACC_000233,38.0,Female,North America,US,2025-10-21,Basic-Ads,Free Trial,TV,2.0,1,2025-11-20,1,0
SUB_000250,ACC_000234,50.0,Female,North America,US,2023-12-03,Premium,Free Trial,TV,2.0,0,,0,0
SUB_000251,ACC_000235,27.0,Female,North America,US,2023-01-10,Standard,Paid Social,TV,1.0,0,,0,0
SUB_000252,ACC_000236,35.0,Female,Western Europe,ES,2026-03-11,Premium,Paid Social,Web,1.0,1,2026-03-27,1,0
SUB_000253,ACC_000237,21.0,Male,North America,US,2025-03-13,Basic-Ads,Free Trial,TV,2.0,1,2025-11-14,1,1
SUB_000254,ACC_000238,21.0,Undisclosed,Western Europe,DE,2025-12-01,Basic-Ads,Paid Social,TV,2.0,1,2026-02-10,0,0
SUB_000255,ACC_000239,30.0,Male,North America,CA,2025-02-02,Standard,Paid Social,Mobile,,1,2026-01-06,1,0
SUB_000256,ACC_000240,63.0,Male,North America,US,2026-03-18,Standard,Free Trial,Mobile,3.0,0,,0,0
SUB_000257,ACC_000241,61.0,Undisclosed,North America,CA,2024-08-06,Basic-Ads,Free Trial,Web,2.0,1,2026-01-08,1,0
SUB_000258,ACC_000242,39.0,Male,Western Europe,FR,2025-01-12,Basic-Ads,Bundle,TV,3.0,0,,0,0
SUB_000259,ACC_000243,39.0,Male,Western Europe,UK,2022-12-24,Premium,Paid Search,Mobile,2.0,1,2025-06-07,0,0
SUB_000260,ACC_000244,25.0,Male,Western Europe,UK,2023-10-09,Premium,Paid Search,Mobile,1.0,0,,0,0
SUB_000261,ACC_000245,48.0,,North America,US,2025-01-10,Standard,Free Trial,Mobile,4.0,1,2025-12-01,0,0
SUB_000262,ACC_000246,21.0,Undisclosed,Western Europe,UK,2024-02-15,Basic-Ads,Organic,TV,2.0,0,,0,1
SUB_000263,ACC_000247,29.0,Female,North America,US,2024-09-19,Standard,Organic,TV,2.0,1,2025-07-05,0,0
SUB_000264,ACC_000248,42.0,Non-binary,North America,US,2023-01-20,Basic-Ads,Free Trial,TV,2.0,0,,0,0
SUB_000265,ACC_000249,28.0,Male,Western Europe,DE,2023-08-07,Standard,Free Trial,TV,1.0,0,,0,0
SUB_000266,ACC_000250,69.0,Undisclosed,North America,CA,2025-03-12,Standard,Organic,TV,1.0,1,2025-10-12,1,0
SUB_000267,ACC_000250,51.0,Male,North America,US,2025-03-14,Premium,Free Trial,Mobile,3.0,1,2025-08-06,0,0
SUB_000268,ACC_000251,45.0,Female,Western Europe,FR,2024-03-04,Standard,Free Trial,TV,1.0,0,,0,0
SUB_000269,ACC_000252,31.0,Male,North America,US,2022-09-09,Basic-Ads,Free Trial,TV,3.0,0,,1,0
SUB_000270,ACC_000253,44.0,Male,North America,US,2025-09-03,Basic-Ads,Free Trial,TV,2.0,1,2025-12-01,0,0
SUB_000271,ACC_000253,29.0,Female,North America,US,2026-01-02,Basic-Ads,Organic,Web,,0,,0,0
SUB_000272,ACC_000253,27.0,Female,Western Europe,ES,2026-03-25,Standard,Paid Search,TV,4.0,0,,0,0
SUB_000273,ACC_000254,43.0,Female,North America,US,2026-03-19,Basic-Ads,Paid Social,TV,2.0,0,,0,0
SUB_000274,ACC_000255,40.0,Female,North America,US,2025-06-15,Basic-Ads,Free Trial,Mobile,1.0,1,2025-08-19,0,0
SUB_000275,ACC_000256,44.0,Male,Western Europe,UK,2023-08-01,Basic-Ads,Organic,Mobile,2.0,0,,0,0
SUB_000276,ACC_000257,30.0,Male,Western Europe,NL,2025-12-24,Basic-Ads,Paid Social,Mobile,2.0,1,2026-02-14,0,0
SUB_000277,ACC_000258,26.0,Male,Western Europe,FR,2024-03-10,Standard,Referral,TV,3.0,0,,0,0
SUB_000278,ACC_000258,66.0,Male,North America,US,2025-06-26,Standard,Bundle,TV,2.0,0,,0,0
SUB_000279,ACC_000259,52.0,Undisclosed,North America,CA,2026-02-22,Basic-Ads,Free Trial,Mobile,2.0,0,,1,0
SUB_000280,ACC_000260,,,Western Europe,FR,2024-06-02,Basic-Ads,Organic,TV,1.0,0,,1,0
SUB_000281,ACC_000261,35.0,Female,North America,US,2024-08-27,Premium,Referral,TV,,0,,1,0
SUB_000282,ACC_000262,46.0,Male,Western Europe,ES,2025-01-24,Basic-Ads,Paid Search,Mobile,2.0,0,,0,1
SUB_000283,ACC_000263,48.0,Female,North America,US,2023-03-08,Basic-Ads,Paid Search,TV,3.0,0,,0,0
SUB_000284,ACC_000264,55.0,Male,Western Europe,IT,2025-04-16,Basic-Ads,Organic,Tablet,2.0,1,2025-06-24,0,0
SUB_000285,ACC_000265,20.0,Undisclosed,Western Europe,DE,2024-05-10,Basic-Ads,Organic,TV,1.0,1,2025-05-16,1,0
SUB_000286,ACC_000266,23.0,Undisclosed,Western Europe,FR,2022-12-21,Basic-Ads,Paid Search,Web,1.0,0,,0,0
SUB_000287,ACC_000267,66.0,Female,North America,US,2023-01-17,Premium,Paid Search,Web,3.0,1,2025-09-18,0,0
SUB_000288,ACC_000268,33.0,,North America,US,2026-01-08,Premium,Free Trial,TV,1.0,0,,0,0
SUB_000289,ACC_000269,27.0,Female,North America,US,2025-04-22,Basic-Ads,Bundle,Web,2.0,0,,1,1
SUB_000290,ACC_000270,40.0,Female,North America,US,2026-01-01,Standard,Referral,Web,2.0,0,,0,0
SUB_000291,ACC_000271,26.0,Male,North America,US,2026-02-15,Standard,Free Trial,Tablet,1.0,0,,0,0
SUB_000292,ACC_000272,66.0,Male,North America,US,2026-01-07,Basic-Ads,Organic,Mobile,,0,,0,1
SUB_000293,ACC_000273,35.0,Female,Western Europe,UK,2024-10-06,Standard,Paid Social,Mobile,2.0,1,2025-04-25,1,0
SUB_000294,ACC_000274,31.0,Male,North America,US,2026-03-18,Basic-Ads,Free Trial,Mobile,2.0,0,,0,0
SUB_000295,ACC_000275,28.0,Female,Western Europe,FR,2026-03-26,Premium,Free Trial,TV,2.0,0,,0,0
SUB_000296,ACC_000276,47.0,Male,North America,US,2026-01-16,Basic-Ads,Free Trial,TV,1.0,1,2026-02-01,0,0
SUB_000297,ACC_000277,21.0,Female,Western Europe,UK,2023-09-15,Standard,Bundle,Web,3.0,0,,1,0
SUB_000298,ACC_000278,26.0,Female,North America,US,2026-01-30,Basic-Ads,Referral,TV,5.0,0,,0,0
SUB_000299,ACC_000279,63.0,Male,Western Europe,FR,2024-03-30,Basic-Ads,Paid Social,TV,1.0,1,2025-10-28,1,0
SUB_000300,ACC_000280,42.0,Female,North America,US,2026-01-02,Basic-Ads,Paid Social,Web,1.0,0,,0,0
SUB_000301,ACC_000281,18.0,Male,North America,US,2025-12-02,Standard,Paid Search,TV,2.0,0,,0,0
SUB_000302,ACC_000282,38.0,Female,Western Europe,FR,2022-05-10,Premium,Organic,Mobile,,0,,0,0
SUB_000303,ACC_000283,38.0,Female,North America,US,2025-04-02,Basic-Ads,Paid Search,Mobile,2.0,1,2025-08-14,0,0
SUB_000304,ACC_000284,38.0,Male,North America,CA,2022-12-16,Basic-Ads,Bundle,TV,5.0,0,,0,0
SUB_000305,ACC_000285,61.0,Female,North America,US,2026-01-27,Standard,Paid Search,TV,3.0,0,,0,0
SUB_000306,ACC_000286,43.0,Undisclosed,North America,US,2024-02-10,Basic-Ads,Organic,TV,1.0,0,,1,0
SUB_000307,ACC_000287,43.0,Undisclosed,North America,US,2025-04-15,Basic-Ads,Organic,Mobile,1.0,1,2025-12-21,0,0
SUB_000308,ACC_000288,47.0,Male,North America,US,2025-07-26,Standard,Organic,TV,,1,2025-08-26,1,0
SUB_000309,ACC_000289,68.0,,North America,US,2022-08-10,Basic-Ads,Referral,Web,3.0,0,,0,0
SUB_000310,ACC_000290,66.0,Male,North America,US,2025-11-08,Basic-Ads,Organic,Mobile,2.0,0,,0,0
SUB_000311,ACC_000291,44.0,Male,North America,US,2024-03-22,Standard,Free Trial,TV,2.0,1,2026-03-22,1,0
SUB_000312,ACC_000292,46.0,Undisclosed,Western Europe,NL,2025-05-24,Premium,Free Trial,Mobile,2.0,0,,0,0
SUB_000313,ACC_000293,27.0,Undisclosed,Western Europe,NL,2024-06-06,Basic-Ads,Referral,TV,3.0,1,2025-08-13,0,0
SUB_000314,ACC_000294,53.0,Male,North America,US,2025-07-09,Basic-Ads,Paid Search,TV,3.0,1,2026-03-18,0,0
SUB_000315,ACC_000295,28.0,Undisclosed,North America,US,2026-02-10,Premium,Paid Search,TV,2.0,0,,0,0
SUB_000316,ACC_000296,31.0,Non-binary,Western Europe,DE,2026-03-19,Basic-Ads,Paid Social,Tablet,3.0,0,,1,0
SUB_000317,ACC_000297,41.0,Non-binary,Western Europe,UK,2024-06-28,Premium,Organic,Mobile,4.0,1,2025-07-07,0,0
SUB_000318,ACC_000298,35.0,Female,Western Europe,UK,2024-01-05,Basic-Ads,Paid Social,TV,,0,,0,0
SUB_000319,ACC_000299,51.0,Male,North America,US,2025-07-03,Basic-Ads,Paid Search,Web,3.0,1,2026-01-14,0,0
SUB_000320,ACC_000300,23.0,Female,North America,US,2025-06-30,Basic-Ads,Organic,Mobile,1.0,1,2025-08-21,1,0
SUB_000321,ACC_000301,41.0,Female,North America,US,2024-08-01,Premium,Paid Social,TV,2.0,0,,0,0
SUB_000322,ACC_000302,42.0,Female,North America,US,2023-06-15,Standard,Paid Social,Mobile,1.0,0,,1,0
SUB_000323,ACC_000303,38.0,,North America,US,2025-08-24,Basic-Ads,Free Trial,TV,1.0,0,,0,1
SUB_000324,ACC_000304,67.0,Female,Western Europe,DE,2025-11-30,Standard,Bundle,Mobile,4.0,1,2025-12-21,0,0
SUB_000325,ACC_000305,48.0,Male,Western Europe,NL,2025-07-27,Basic-Ads,Paid Search,Mobile,1.0,1,2025-10-25,0,0
SUB_000326,ACC_000305,55.0,Undisclosed,North America,US,2025-09-29,Basic-Ads,Organic,TV,3.0,0,,0,0
SUB_000327,ACC_000306,57.0,Female,Western Europe,FR,2022-04-26,Basic-Ads,Organic,Mobile,2.0,0,,0,1
SUB_000328,ACC_000307,62.0,Female,North America,US,2026-03-03,Standard,Free Trial,Mobile,1.0,0,,1,0
SUB_000329,ACC_000308,42.0,Female,North America,US,2024-01-03,Standard,Paid Social,Mobile,4.0,0,,1,0
SUB_000330,ACC_000308,43.0,Male,Western Europe,UK,2024-10-30,Basic-Ads,Referral,Mobile,1.0,0,,0,0
SUB_000331,ACC_000309,44.0,Male,North America,US,2025-12-29,Basic-Ads,Paid Social,TV,4.0,0,,0,0
SUB_000332,ACC_000310,62.0,Female,Western Europe,UK,2026-01-30,Basic-Ads,Paid Search,Web,3.0,0,,1,0
SUB_000333,ACC_000311,54.0,Female,Western Europe,DE,2023-09-09,Standard,Free Trial,TV,2.0,0,,0,0
SUB_000334,ACC_000312,24.0,Male,North America,US,2025-08-03,Basic-Ads,Paid Search,TV,,1,2025-11-05,1,0
SUB_000335,ACC_000313,62.0,Male,Western Europe,FR,2024-09-24,Basic-Ads,Organic,Web,2.0,0,,1,0
SUB_000336,ACC_000314,24.0,Undisclosed,North America,US,2023-05-16,Basic-Ads,Free Trial,TV,1.0,1,2025-09-15,0,0
SUB_000337,ACC_000315,40.0,Female,Western Europe,UK,2025-10-07,Standard,Organic,TV,2.0,1,2026-03-17,1,0
SUB_000338,ACC_000316,22.0,Female,North America,CA,2023-10-01,Basic-Ads,Paid Search,TV,2.0,1,2025-07-07,1,0
SUB_000339,ACC_000317,20.0,Female,North America,US,2024-09-15,Basic-Ads,Paid Search,Tablet,4.0,0,,0,0
SUB_000340,ACC_000318,59.0,Male,North America,US,2025-12-16,Basic-Ads,Organic,Tablet,4.0,1,2026-03-12,1,0
SUB_000341,ACC_000319,57.0,Male,North America,US,2023-12-11,Premium,Paid Search,Web,3.0,0,,1,0
SUB_000342,ACC_000320,26.0,Male,North America,US,2024-09-30,Basic-Ads,Organic,TV,1.0,1,2025-12-25,0,0
SUB_000343,ACC_000321,45.0,Female,Western Europe,UK,2022-07-01,Premium,Paid Search,TV,1.0,1,2025-11-13,1,1
SUB_000344,ACC_000322,32.0,Female,North America,US,2025-11-08,Basic-Ads,Free Trial,Web,1.0,0,,0,0
SUB_000345,ACC_000323,20.0,Male,North America,US,2025-02-20,Basic-Ads,Paid Search,Mobile,2.0,1,2025-12-06,0,0
SUB_000346,ACC_000324,39.0,Male,North America,US,2025-01-06,Basic-Ads,Paid Search,Tablet,5.0,0,,0,0
SUB_000347,ACC_000325,43.0,Male,North America,US,2024-07-25,Standard,Paid Social,Mobile,2.0,0,,0,0
SUB_000348,ACC_000326,55.0,Undisclosed,North America,CA,2025-10-25,Standard,Free Trial,TV,2.0,1,2025-11-27,0,1
SUB_000349,ACC_000327,28.0,Female,Western Europe,ES,2022-05-29,Premium,Referral,Mobile,1.0,0,,0,0
SUB_000350,ACC_000327,29.0,Male,Western Europe,UK,2025-05-16,Standard,Bundle,TV,3.0,0,,1,0
SUB_000351,ACC_000328,44.0,Female,Western Europe,DE,2026-02-26,Basic-Ads,Free Trial,Mobile,1.0,0,,0,1
SUB_000352,ACC_000329,35.0,Male,North America,US,2025-10-29,Standard,Paid Social,TV,1.0,1,2025-11-21,0,0
SUB_000353,ACC_000330,23.0,Male,Western Europe,UK,2025-05-16,Standard,Bundle,Tablet,,0,,0,0
SUB_000354,ACC_000331,19.0,Female,North America,US,2023-05-04,Premium,Paid Social,Web,2.0,1,2025-05-26,1,0
SUB_000355,ACC_000332,63.0,Undisclosed,Western Europe,FR,2026-02-27,Basic-Ads,Free Trial,TV,2.0,0,,1,0
SUB_000356,ACC_000333,40.0,Male,North America,US,2024-01-12,Premium,Paid Social,Mobile,3.0,0,,0,1
SUB_000357,ACC_000334,22.0,Undisclosed,Western Europe,UK,2025-05-26,Basic-Ads,Paid Social,TV,2.0,1,2026-03-17,0,0
SUB_000358,ACC_000335,52.0,Male,Western Europe,FR,2022-09-17,Basic-Ads,Free Trial,TV,4.0,0,,0,0
SUB_000359,ACC_000336,39.0,Female,Western Europe,IT,2026-03-25,Basic-Ads,Free Trial,TV,1.0,0,,0,0
SUB_000360,ACC_000337,51.0,Female,Western Europe,ES,2023-08-27,Standard,Organic,Mobile,2.0,0,,1,0
SUB_000361,ACC_000338,40.0,Female,North America,US,2022-08-26,Standard,Free Trial,TV,,0,,0,0
SUB_000362,ACC_000339,42.0,Undisclosed,North America,US,2024-06-07,Standard,Bundle,Mobile,1.0,0,,0,0
SUB_000363,ACC_000340,21.0,Male,Western Europe,DE,2025-10-31,Premium,Paid Social,TV,2.0,1,2026-02-09,0,0
SUB_000364,ACC_000341,53.0,Male,North America,US,2026-03-04,Standard,Bundle,Web,5.0,0,,1,0
SUB_000365,ACC_000342,49.0,Female,North America,US,2026-03-09,Standard,Bundle,TV,3.0,0,,1,0
SUB_000366,ACC_000343,54.0,Female,North America,US,2023-09-24,Basic-Ads,Organic,TV,2.0,1,2025-05-23,0,0
SUB_000367,ACC_000344,31.0,Female,North America,US,2026-01-10,Basic-Ads,Paid Social,TV,1.0,1,2026-02-04,1,0
SUB_000368,ACC_000345,21.0,Male,North America,US,2022-09-30,Basic-Ads,Paid Social,Mobile,2.0,0,,1,0
SUB_000369,ACC_000346,19.0,Female,North America,US,2025-04-02,Standard,Organic,TV,1.0,1,2026-03-27,0,0
SUB_000370,ACC_000347,59.0,Female,North America,US,2024-10-31,Basic-Ads,Paid Social,TV,2.0,1,2025-09-20,0,0
SUB_000371,ACC_000348,45.0,Female,North America,CA,2025-11-06,Standard,Paid Social,TV,2.0,0,,0,1
SUB_000372,ACC_000349,61.0,Male,North America,US,2025-10-23,Premium,Paid Social,Web,1.0,1,2026-03-17,1,0
SUB_000373,ACC_000350,42.0,Female,Western Europe,UK,2025-11-07,Premium,Organic,Mobile,4.0,0,,0,0
SUB_000374,ACC_000351,33.0,Male,North America,CA,2024-09-13,Basic-Ads,Free Trial,Web,2.0,1,2025-12-13,0,0
SUB_000375,ACC_000352,47.0,Female,North America,CA,2025-06-18,Standard,Paid Social,TV,3.0,1,2025-08-07,0,0
SUB_000376,ACC_000353,21.0,Female,North America,US,2026-02-21,Standard,Organic,TV,,0,,0,0
SUB_000377,ACC_000354,55.0,Male,North America,CA,2025-03-23,Basic-Ads,Free Trial,Web,1.0,1,2025-07-09,0,0
SUB_000378,ACC_000355,33.0,Female,North America,US,2025-08-18,Standard,Referral,TV,5.0,0,,0,0
SUB_000379,ACC_000356,48.0,Male,North America,CA,2026-01-08,Premium,Free Trial,Web,5.0,0,,1,0
SUB_000380,ACC_000357,42.0,Male,Western Europe,DE,2026-02-10,Basic-Ads,Free Trial,Web,1.0,1,2026-03-02,1,0
SUB_000381,ACC_000358,62.0,Female,North America,US,2026-01-05,Standard,Free Trial,Tablet,1.0,1,2026-02-17,1,0
SUB_000382,ACC_000359,35.0,,North America,US,2026-03-12,Premium,Paid Social,TV,6.0,0,,0,0
SUB_000383,ACC_000360,34.0,Male,Western Europe,UK,2026-01-12,Basic-Ads,Free Trial,,6.0,0,,0,0
SUB_000384,ACC_000361,,Female,North America,US,2026-01-20,Basic-Ads,Paid Search,Mobile,2.0,1,2026-03-18,0,0
SUB_000385,ACC_000362,50.0,Undisclosed,Western Europe,DE,2022-06-11,Basic-Ads,Organic,TV,2.0,0,,0,0
SUB_000386,ACC_000363,20.0,Female,Western Europe,DE,2025-12-26,Basic-Ads,Bundle,Mobile,2.0,0,,0,0
SUB_000387,ACC_000364,48.0,Male,North America,CA,2025-11-28,Basic-Ads,Referral,TV,1.0,0,,0,0
SUB_000388,ACC_000365,26.0,Undisclosed,Western Europe,DE,2025-05-20,Basic-Ads,Paid Search,TV,2.0,0,,0,0
SUB_000389,ACC_000366,47.0,Female,Western Europe,DE,2025-07-18,Basic-Ads,Free Trial,Mobile,,1,2025-12-22,1,0
SUB_000390,ACC_000367,41.0,Male,North America,US,2023-08-09,Basic-Ads,Organic,,1.0,0,,0,0
SUB_000391,ACC_000368,36.0,Male,North America,US,2026-02-18,Basic-Ads,Paid Social,Mobile,1.0,0,,0,0
SUB_000392,ACC_000369,60.0,Female,North America,CA,2026-02-14,Basic-Ads,Referral,TV,1.0,0,,0,1
SUB_000393,ACC_000370,45.0,Male,Western Europe,UK,2025-06-19,Basic-Ads,Organic,TV,3.0,0,,0,0
SUB_000394,ACC_000371,40.0,Female,North America,US,2025-07-23,Basic-Ads,Referral,TV,1.0,0,,0,0
SUB_000395,ACC_000372,36.0,Female,Western Europe,UK,2025-02-21,Premium,Free Trial,,1.0,0,,0,0
SUB_000396,ACC_000373,27.0,Female,North America,US,2025-10-15,Standard,Free Trial,Web,2.0,0,,0,0
SUB_000397,ACC_000373,53.0,Female,Western Europe,UK,2025-06-18,Basic-Ads,Bundle,Mobile,2.0,0,,0,0
SUB_000398,ACC_000373,54.0,Female,Western Europe,ES,2024-02-29,Basic-Ads,Paid Social,TV,2.0,0,,0,0
SUB_000399,ACC_000374,51.0,Undisclosed,North America,US,2024-01-09,Basic-Ads,Free Trial,TV,1.0,0,,0,1
SUB_000400,ACC_000375,29.0,Undisclosed,North America,US,2024-06-09,Standard,Paid Search,TV,2.0,0,,0,0
SUB_000401,ACC_000376,33.0,Female,Western Europe,DE,2025-09-29,Premium,Paid Social,TV,4.0,0,,0,0
SUB_000402,ACC_000377,70.0,Undisclosed,Western Europe,IT,2026-02-07,Standard,Bundle,TV,1.0,0,,0,0
SUB_000403,ACC_000378,29.0,Female,Western Europe,UK,2023-05-26,Standard,Paid Search,TV,1.0,0,,0,1
SUB_000404,ACC_000379,37.0,Male,North America,US,2024-11-13,Premium,Organic,TV,,0,,0,0
SUB_000405,ACC_000380,49.0,Female,North America,US,2024-01-21,Standard,Bundle,TV,1.0,0,,0,0
SUB_000406,ACC_000381,27.0,Male,North America,CA,2026-02-12,Basic-Ads,Paid Social,TV,2.0,1,2026-03-15,0,1
SUB_000407,ACC_000382,18.0,Non-binary,North America,US,2024-07-07,Standard,Paid Search,TV,,1,2025-12-07,0,0
SUB_000408,ACC_000383,31.0,Male,North America,US,2023-05-19,Premium,Paid Social,Tablet,,0,,0,1
SUB_000409,ACC_000384,46.0,Female,Western Europe,DE,2023-01-05,Basic-Ads,Referral,TV,3.0,0,,1,0
SUB_000410,ACC_000385,24.0,Female,Western Europe,UK,2026-03-23,Standard,Paid Social,Mobile,2.0,0,,0,0
SUB_000411,ACC_000386,25.0,Undisclosed,North America,US,2026-02-03,Basic-Ads,Free Trial,Web,3.0,1,2026-03-08,1,0
SUB_000412,ACC_000387,53.0,Female,North America,US,2024-10-04,Standard,Paid Social,Mobile,6.0,0,,0,0
SUB_000413,ACC_000388,58.0,Male,Western Europe,UK,2025-10-03,Standard,Paid Social,TV,4.0,0,,1,0
SUB_000414,ACC_000389,51.0,Male,Western Europe,UK,2023-03-15,Standard,Free Trial,Web,1.0,0,,0,0
SUB_000415,ACC_000390,53.0,Male,North America,US,2025-01-31,Basic-Ads,Free Trial,Mobile,5.0,0,,0,0
SUB_000416,ACC_000391,32.0,Female,Western Europe,UK,2025-01-18,Basic-Ads,Paid Social,Tablet,2.0,0,,0,0
SUB_000417,ACC_000392,69.0,Male,Western Europe,ES,2024-08-22,Premium,Paid Search,Web,4.0,0,,0,0
SUB_000418,ACC_000393,28.0,Undisclosed,North America,US,2025-06-06,Standard,Organic,TV,1.0,1,2026-03-01,0,0
SUB_000419,ACC_000394,39.0,Male,North America,US,2025-04-20,Standard,Paid Social,TV,6.0,1,2026-01-01,0,0
SUB_000420,ACC_000395,52.0,Male,Western Europe,NL,2023-03-24,Standard,Paid Search,TV,2.0,0,,0,1
SUB_000421,ACC_000396,43.0,Male,North America,US,2026-02-12,Basic-Ads,Organic,Mobile,1.0,0,,0,0
SUB_000422,ACC_000397,30.0,Non-binary,Western Europe,FR,2026-03-28,Basic-Ads,Free Trial,TV,,0,,0,0
SUB_000423,ACC_000398,57.0,Female,Western Europe,FR,2024-12-22,Basic-Ads,Organic,Mobile,3.0,1,2025-05-12,0,0
SUB_000424,ACC_000399,50.0,Female,Western Europe,DE,2025-01-14,Standard,Paid Social,Web,2.0,0,,0,0
SUB_000425,ACC_000400,33.0,Male,Western Europe,FR,2026-01-27,Basic-Ads,Free Trial,Mobile,2.0,0,,0,0
SUB_000426,ACC_000401,34.0,Male,North America,US,2024-04-27,Standard,Organic,Web,1.0,0,,0,0
SUB_000427,ACC_000402,30.0,Male,North America,US,2026-01-15,Basic-Ads,Free Trial,Web,4.0,1,2026-03-10,0,0
SUB_000428,ACC_000403,39.0,Male,Western Europe,FR,2022-11-12,Standard,Bundle,Mobile,4.0,0,,0,0
SUB_000429,ACC_000404,54.0,Female,Western Europe,DE,2022-06-14,Premium,Paid Search,TV,2.0,0,,0,0
SUB_000430,ACC_000405,41.0,Male,Western Europe,DE,2026-03-06,Basic-Ads,Bundle,TV,4.0,1,2026-03-26,0,0
SUB_000431,ACC_000406,37.0,Female,North America,US,2025-08-18,Basic-Ads,Organic,Web,,1,2025-12-10,0,0
SUB_000432,ACC_000407,38.0,Male,North America,US,2025-12-31,Premium,Referral,Web,3.0,0,,0,0
SUB_000433,ACC_000407,62.0,Male,North America,US,2024-02-12,Standard,Free Trial,Web,3.0,1,2025-10-04,0,0
SUB_000434,ACC_000408,22.0,Female,North America,US,2025-10-14,Basic-Ads,Paid Social,TV,2.0,1,2026-01-02,0,0
SUB_000435,ACC_000409,32.0,Female,North America,US,2024-02-06,Premium,Organic,Web,,0,,0,0
SUB_000436,ACC_000410,54.0,Undisclosed,North America,US,2025-04-14,Basic-Ads,Paid Social,TV,1.0,1,2025-10-30,1,0
SUB_000437,ACC_000411,37.0,Female,North America,US,2026-01-08,Basic-Ads,Paid Social,Mobile,2.0,1,2026-02-17,1,0
SUB_000438,ACC_000412,23.0,Male,Western Europe,FR,2025-05-05,Basic-Ads,Organic,TV,,0,,0,0
SUB_000439,ACC_000413,21.0,Male,North America,US,2025-09-18,Premium,Organic,TV,1.0,0,,0,0
SUB_000440,ACC_000414,44.0,Female,Western Europe,ES,2025-05-25,Basic-Ads,Free Trial,Web,1.0,1,2025-11-29,0,0
SUB_000441,ACC_000415,63.0,Undisclosed,North America,US,2022-11-11,Premium,Referral,Mobile,3.0,0,,0,0
SUB_000442,ACC_000416,19.0,Female,Western Europe,FR,2022-11-11,Basic-Ads,Referral,Mobile,6.0,0,,0,0
SUB_000443,ACC_000417,59.0,Female,North America,US,2025-08-06,Basic-Ads,Organic,Mobile,,1,2025-09-26,0,0
SUB_000444,ACC_000418,60.0,Female,North America,US,2025-05-17,Basic-Ads,Free Trial,Tablet,,1,2026-02-17,0,0
