transaction_id,subscriber_id,billing_date,plan_at_billing,amount,payment_status,payment_method,retry_count,discount_applied
TXN_00000317,SUB_000038,2025-03-31,Standard,17.99,Success,Apple Pay,0,0
TXN_00000318,SUB_000038,2025-04-30,Standard,17.99,Success,Apple Pay,0,0
TXN_00000319,SUB_000038,2025-05-30,Standard,17.99,Success,Apple Pay,0,0
TXN_00000320,SUB_000038,2025-06-29,Standard,17.99,Success,Apple Pay,0,0
TXN_00000321,SUB_000038,2025-07-29,Standard,17.99,Success,Apple Pay,0,0
TXN_00000322,SUB_000038,2025-08-28,Standard,17.99,Success,Apple Pay,0,0
TXN_00000323,SUB_000038,2025-09-27,Standard,17.99,Soft-decline,Apple Pay,2,0
TXN_00000324,SUB_000038,2025-10-27,Standard,17.99,Success,Apple Pay,0,0
TXN_00000325,SUB_000038,2025-11-26,Standard,17.99,Success,Apple Pay,0,0
TXN_00000326,SUB_000038,2025-12-26,Standard,17.99,Success,Apple Pay,0,0
TXN_00000327,SUB_000038,2026-01-25,Standard,17.99,Success,Apple Pay,0,0
TXN_00000328,SUB_000038,2026-02-24,Standard,17.99,Success,Apple Pay,0,0
TXN_00000329,SUB_000038,2026-03-26,Standard,17.99,Success,Apple Pay,0,0
TXN_00000330,SUB_000039,2025-03-31,Basic-Ads,6.39,Success,PayPal,0,1
TXN_00000331,SUB_000039,2025-04-30,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000332,SUB_000039,2025-05-30,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000333,SUB_000039,2025-06-29,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000334,SUB_000039,2025-07-29,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000335,SUB_000039,2025-08-28,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000336,SUB_000039,2025-09-27,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000337,SUB_000039,2025-10-27,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000338,SUB_000039,2025-11-26,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000339,SUB_000039,2025-12-26,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000340,SUB_000039,2026-01-25,Basic-Ads,7.99,Recovered,PayPal,3,0
TXN_00000341,SUB_000039,2026-02-24,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000342,SUB_000039,2026-03-26,Basic-Ads,6.39,Success,PayPal,0,1
TXN_00000343,SUB_000040,2025-03-31,Premium,24.99,Success,Credit Card,0,0
TXN_00000344,SUB_000040,2025-04-30,Premium,24.99,Success,Credit Card,0,0
TXN_00000345,SUB_000040,2025-05-30,Premium,24.99,Success,Credit Card,0,0
TXN_00000346,SUB_000040,2025-06-29,Premium,24.99,Success,Credit Card,0,0
TXN_00000347,SUB_000040,2025-07-29,Premium,24.99,Success,Credit Card,0,0
TXN_00000348,SUB_000040,2025-08-28,Premium,24.99,Success,Credit Card,0,0
TXN_00000349,SUB_000040,2025-09-27,Premium,24.99,Success,Credit Card,0,0
TXN_00000350,SUB_000040,2025-10-27,Premium,24.99,Success,Credit Card,0,0
TXN_00000351,SUB_000040,2025-11-26,Premium,24.99,Success,Credit Card,0,0
TXN_00000352,SUB_000040,2025-12-26,Premium,19.99,Success,Credit Card,0,1
TXN_00000353,SUB_000040,2026-01-25,Premium,24.99,Success,Credit Card,0,0
TXN_00000354,SUB_000040,2026-02-24,Premium,24.99,Success,Credit Card,0,0
TXN_00000355,SUB_000040,2026-03-26,Premium,24.99,Success,Credit Card,0,0
TXN_00000356,SUB_000041,2025-03-31,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000357,SUB_000041,2025-04-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000358,SUB_000041,2025-05-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000359,SUB_000041,2025-06-29,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000360,SUB_000041,2025-07-29,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000361,SUB_000041,2025-08-28,Basic-Ads,6.39,Success,Credit Card,0,1
TXN_00000362,SUB_000041,2025-09-27,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000363,SUB_000041,2025-10-27,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000364,SUB_000041,2025-11-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000365,SUB_000041,2025-12-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000366,SUB_000041,2026-01-25,Basic-Ads,6.39,Success,Credit Card,0,1
TXN_00000367,SUB_000041,2026-02-24,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000368,SUB_000041,2026-03-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000369,SUB_000042,2025-12-06,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000370,SUB_000042,2026-01-05,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000371,SUB_000042,2026-02-04,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000372,SUB_000042,2026-03-06,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000373,SUB_000043,2025-06-03,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000374,SUB_000043,2025-07-03,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000375,SUB_000043,2025-08-02,Basic-Ads,7.99,Soft-decline,Credit Card,1,0
TXN_00000376,SUB_000043,2025-09-01,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000377,SUB_000043,2025-10-01,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000378,SUB_000043,2025-10-31,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000379,SUB_000043,2025-11-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000380,SUB_000043,2025-12-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000381,SUB_000043,2026-01-29,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000382,SUB_000043,2026-02-28,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000383,SUB_000044,2025-10-05,Premium,24.99,Success,Debit Card,0,0
TXN_00000384,SUB_000044,2025-11-04,Premium,24.99,Success,Debit Card,0,0
TXN_00000385,SUB_000044,2025-12-04,Premium,24.99,Success,Debit Card,0,0
TXN_00000386,SUB_000044,2026-01-03,Premium,24.99,Success,Debit Card,0,0
TXN_00000387,SUB_000044,2026-02-02,Premium,24.99,Success,Debit Card,0,0
TXN_00000388,SUB_000044,2026-03-04,Premium,24.99,Success,Debit Card,0,0
TXN_00000389,SUB_000045,2025-03-31,Basic-Ads,6.39,Success,Credit Card,0,1
TXN_00000390,SUB_000045,2025-04-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000391,SUB_000045,2025-05-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000392,SUB_000045,2025-06-29,Basic-Ads,7.99,Soft-decline,Credit Card,1,0
TXN_00000393,SUB_000045,2025-07-29,Basic-Ads,7.99,Soft-decline,Credit Card,1,0
TXN_00000394,SUB_000045,2025-08-28,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000395,SUB_000045,2025-09-27,Basic-Ads,6.39,Success,Credit Card,0,1
TXN_00000396,SUB_000045,2025-10-27,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000397,SUB_000045,2025-11-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000398,SUB_000045,2025-12-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000399,SUB_000045,2026-01-25,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000400,SUB_000045,2026-02-24,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000401,SUB_000045,2026-03-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000402,SUB_000046,2025-10-11,Standard,17.99,Success,Credit Card,0,0
TXN_00000403,SUB_000046,2025-11-10,Standard,17.99,Success,Credit Card,0,0
TXN_00000404,SUB_000046,2025-12-10,Standard,14.39,Success,Credit Card,0,1
TXN_00000405,SUB_000046,2026-01-09,Standard,17.99,Success,Credit Card,0,0
TXN_00000406,SUB_000046,2026-02-08,Standard,14.39,Success,Credit Card,0,1
TXN_00000407,SUB_000046,2026-03-10,Standard,17.99,Success,Credit Card,0,0
TXN_00000408,SUB_000047,2026-02-18,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000409,SUB_000047,2026-03-20,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000410,SUB_000048,2025-06-21,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000411,SUB_000048,2025-07-21,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000412,SUB_000048,2025-08-20,Basic-Ads,6.39,Success,Credit Card,0,1
TXN_00000413,SUB_000048,2025-09-19,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000414,SUB_000048,2025-10-19,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000415,SUB_000048,2025-11-18,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000416,SUB_000048,2025-12-18,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000417,SUB_000048,2026-01-17,Basic-Ads,6.39,Success,Credit Card,0,1
TXN_00000418,SUB_000048,2026-02-16,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000419,SUB_000048,2026-03-18,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000420,SUB_000049,2026-01-09,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000421,SUB_000049,2026-02-08,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000422,SUB_000049,2026-03-10,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000423,SUB_000050,2025-03-31,Standard,17.99,Soft-decline,Credit Card,3,0
TXN_00000424,SUB_000050,2025-04-30,Standard,17.99,Success,Credit Card,0,0
TXN_00000425,SUB_000050,2025-05-30,Standard,17.99,Success,Credit Card,0,0
TXN_00000426,SUB_000050,2025-06-29,Standard,17.99,Success,Credit Card,0,0
TXN_00000427,SUB_000050,2025-07-29,Standard,17.99,Success,Credit Card,0,0
TXN_00000428,SUB_000050,2025-08-28,Standard,17.99,Success,Credit Card,0,0
TXN_00000429,SUB_000050,2025-09-27,Standard,17.99,Success,Credit Card,0,0
TXN_00000430,SUB_000050,2025-10-27,Standard,17.99,Success,Credit Card,0,0
TXN_00000431,SUB_000050,2025-11-26,Standard,17.99,Success,Credit Card,0,0
TXN_00000432,SUB_000050,2025-12-26,Standard,14.39,Success,Credit Card,0,1
TXN_00000433,SUB_000050,2026-01-25,Standard,14.39,Success,Credit Card,0,1
TXN_00000434,SUB_000050,2026-02-24,Standard,14.39,Success,Credit Card,0,1
TXN_00000435,SUB_000050,2026-03-26,Standard,14.39,Success,Credit Card,0,1
TXN_00000436,SUB_000051,2025-05-30,Standard,17.99,Success,Credit Card,0,0
TXN_00000437,SUB_000051,2025-06-29,Standard,17.99,Success,Credit Card,0,0
TXN_00000438,SUB_000051,2025-07-29,Standard,17.99,Hard-decline,Credit Card,0,0
TXN_00000439,SUB_000051,2025-08-28,Standard,17.99,Success,Credit Card,0,0
TXN_00000440,SUB_000051,2025-09-27,Standard,17.99,Success,Credit Card,0,0
TXN_00000441,SUB_000051,2025-10-27,Standard,17.99,Soft-decline,Credit Card,1,0
TXN_00000442,SUB_000051,2025-11-26,Standard,17.99,Success,Credit Card,0,0
TXN_00000443,SUB_000051,2025-12-26,Standard,17.99,Hard-decline,Credit Card,0,0
TXN_00000444,SUB_000051,2026-01-25,Standard,17.99,Success,Credit Card,0,0
TXN_00000445,SUB_000051,2026-02-24,Standard,17.99,Success,Credit Card,0,0
TXN_00000446,SUB_000051,2026-03-26,Standard,17.99,Success,Credit Card,0,0
TXN_00000447,SUB_000052,2025-03-31,Basic-Ads,7.99,Success,Google Pay,0,0
TXN_00000448,SUB_000052,2025-04-30,Basic-Ads,7.99,Success,Google Pay,0,0
TXN_00000449,SUB_000052,2025-05-30,Basic-Ads,7.99,Success,Google Pay,0,0
TXN_00000450,SUB_000052,2025-06-29,Basic-Ads,7.99,Success,Google Pay,0,0
TXN_00000451,SUB_000052,2025-07-29,Basic-Ads,7.99,Success,Google Pay,0,0
TXN_00000452,SUB_000052,2025-08-28,Basic-Ads,6.39,Success,Google Pay,0,1
TXN_00000453,SUB_000052,2025-09-27,Basic-Ads,7.99,Success,Google Pay,0,0
TXN_00000454,SUB_000052,2025-10-27,Basic-Ads,7.99,Success,Google Pay,0,0
TXN_00000455,SUB_000052,2025-11-26,Basic-Ads,7.99,Success,Google Pay,0,0
TXN_00000456,SUB_000052,2025-12-26,Basic-Ads,7.99,Success,Google Pay,0,0
TXN_00000457,SUB_000052,2026-01-25,Basic-Ads,7.99,Success,Google Pay,0,0
TXN_00000458,SUB_000053,2025-10-27,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000459,SUB_000053,2025-11-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000460,SUB_000053,2025-12-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000461,SUB_000053,2026-01-25,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000462,SUB_000053,2026-02-24,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000463,SUB_000053,2026-03-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000464,SUB_000054,2025-03-31,Standard,17.99,Success,PayPal,0,0
TXN_00000465,SUB_000054,2025-04-30,Standard,17.99,Success,PayPal,0,0
TXN_00000466,SUB_000054,2025-05-30,Standard,17.99,Success,PayPal,0,0
TXN_00000467,SUB_000054,2025-06-29,Standard,17.99,Success,PayPal,0,0
TXN_00000468,SUB_000054,2025-07-29,Standard,17.99,Success,PayPal,0,0
TXN_00000469,SUB_000054,2025-08-28,Standard,17.99,Success,PayPal,0,0
TXN_00000470,SUB_000054,2025-09-27,Standard,17.99,Success,PayPal,0,0
TXN_00000471,SUB_000054,2025-10-27,Standard,17.99,Success,PayPal,0,0
TXN_00000472,SUB_000054,2025-11-26,Standard,17.99,Success,PayPal,0,0
TXN_00000473,SUB_000055,2025-03-31,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000474,SUB_000055,2025-04-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000475,SUB_000055,2025-05-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000476,SUB_000055,2025-06-29,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000477,SUB_000055,2025-07-29,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000478,SUB_000056,2025-03-31,Standard,14.39,Success,Credit Card,0,1
TXN_00000479,SUB_000056,2025-04-30,Standard,17.99,Success,Credit Card,0,0
TXN_00000480,SUB_000056,2025-05-30,Standard,17.99,Success,Credit Card,0,0
TXN_00000481,SUB_000056,2025-06-29,Standard,17.99,Success,Credit Card,0,0
TXN_00000482,SUB_000056,2025-07-29,Standard,17.99,Success,Credit Card,0,0
TXN_00000483,SUB_000056,2025-08-28,Standard,17.99,Success,Credit Card,0,0
TXN_00000484,SUB_000056,2025-09-27,Standard,17.99,Success,Credit Card,0,0
TXN_00000485,SUB_000056,2025-10-27,Standard,17.99,Success,Credit Card,0,0
TXN_00000486,SUB_000057,2025-03-31,Premium,24.99,Success,Apple Pay,0,0
TXN_00000487,SUB_000057,2025-04-30,Premium,24.99,Success,Apple Pay,0,0
TXN_00000488,SUB_000057,2025-05-30,Premium,24.99,Success,Apple Pay,0,0
TXN_00000489,SUB_000057,2025-06-29,Premium,24.99,Success,Apple Pay,0,0
TXN_00000490,SUB_000057,2025-07-29,Premium,24.99,Success,Apple Pay,0,0
TXN_00000491,SUB_000057,2025-08-28,Premium,24.99,Success,Apple Pay,0,0
TXN_00000492,SUB_000057,2025-09-27,Premium,19.99,Success,Apple Pay,0,1
TXN_00000493,SUB_000057,2025-10-27,Premium,24.99,Success,Apple Pay,0,0
TXN_00000494,SUB_000057,2025-11-26,Premium,24.99,Success,Apple Pay,0,0
TXN_00000495,SUB_000057,2025-12-26,Premium,24.99,Success,Apple Pay,0,0
TXN_00000496,SUB_000057,2026-01-25,Premium,24.99,Success,Apple Pay,0,0
TXN_00000497,SUB_000057,2026-02-24,Premium,24.99,Success,Apple Pay,0,0
TXN_00000498,SUB_000057,2026-03-26,Premium,24.99,Success,Apple Pay,0,0
TXN_00000499,SUB_000058,2025-03-31,Premium,24.99,Success,Google Pay,0,0
TXN_00000500,SUB_000058,2025-04-30,Premium,24.99,Success,Google Pay,0,0
TXN_00000501,SUB_000058,2025-05-30,Premium,24.99,Success,Google Pay,0,0
TXN_00000502,SUB_000059,2025-03-31,Standard,17.99,Success,Credit Card,0,0
TXN_00000503,SUB_000059,2025-04-30,Standard,17.99,Success,Credit Card,0,0
TXN_00000504,SUB_000059,2025-05-30,Standard,17.99,Success,Credit Card,0,0
TXN_00000505,SUB_000059,2025-06-29,Standard,17.99,Success,Credit Card,0,0
TXN_00000506,SUB_000059,2025-07-29,Standard,17.99,Success,Credit Card,0,0
TXN_00000507,SUB_000059,2025-08-28,Standard,17.99,Success,Credit Card,0,0
TXN_00000508,SUB_000059,2025-09-27,Standard,14.39,Success,Credit Card,0,1
TXN_00000509,SUB_000059,2025-10-27,Standard,17.99,Success,Credit Card,0,0
TXN_00000510,SUB_000059,2025-11-26,Standard,17.99,Success,Credit Card,0,0
TXN_00000511,SUB_000059,2025-12-26,Standard,17.99,Success,Credit Card,0,0
TXN_00000512,SUB_000059,2026-01-25,Standard,17.99,Success,Credit Card,0,0
TXN_00000513,SUB_000059,2026-02-24,Standard,17.99,Success,Credit Card,0,0
TXN_00000514,SUB_000059,2026-03-26,Standard,17.99,Success,Credit Card,0,0
TXN_00000515,SUB_000060,2026-02-13,Basic-Ads,6.39,Success,Bundle,0,1
TXN_00000516,SUB_000060,2026-03-15,Basic-Ads,7.99,Success,Bundle,0,0
TXN_00000517,SUB_000061,2025-03-31,Standard,17.99,Success,Credit Card,0,0
TXN_00000518,SUB_000061,2025-04-30,Standard,17.99,Success,Credit Card,0,0
TXN_00000519,SUB_000061,2025-05-30,Standard,17.99,Success,Credit Card,0,0
TXN_00000520,SUB_000061,2025-06-29,Standard,17.99,Success,Credit Card,0,0
TXN_00000521,SUB_000062,2026-02-06,Premium,24.99,Success,Credit Card,0,0
TXN_00000522,SUB_000063,2025-09-27,Standard,17.99,Success,Credit Card,0,0
TXN_00000523,SUB_000063,2025-10-27,Standard,17.99,Success,Credit Card,0,0
TXN_00000524,SUB_000063,2025-11-26,Standard,17.99,Success,Credit Card,0,0
TXN_00000525,SUB_000063,2025-12-26,Standard,17.99,Success,Credit Card,0,0
TXN_00000526,SUB_000063,2026-01-25,Standard,17.99,Success,Credit Card,0,0
TXN_00000527,SUB_000063,2026-02-24,Standard,17.99,Success,Credit Card,0,0
TXN_00000528,SUB_000063,2026-03-26,Standard,17.99,Success,Credit Card,0,0
TXN_00000529,SUB_000064,2026-03-05,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000530,SUB_000065,2025-03-31,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00000531,SUB_000066,2025-03-31,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000532,SUB_000066,2025-04-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000533,SUB_000066,2025-05-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000534,SUB_000066,2025-06-29,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000535,SUB_000066,2025-07-29,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000536,SUB_000066,2025-08-28,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000537,SUB_000066,2025-09-27,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000538,SUB_000066,2025-10-27,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000539,SUB_000066,2025-11-26,Basic-Ads,7.99,Recovered,Credit Card,2,0
TXN_00000540,SUB_000066,2025-12-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000541,SUB_000066,2026-01-25,Basic-Ads,6.39,Recovered,Credit Card,2,1
TXN_00000542,SUB_000066,2026-02-24,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000543,SUB_000067,2025-03-31,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000544,SUB_000067,2025-04-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000545,SUB_000067,2025-05-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000546,SUB_000067,2025-06-29,Basic-Ads,6.39,Success,Credit Card,0,1
TXN_00000547,SUB_000067,2025-07-29,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000548,SUB_000067,2025-08-28,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000549,SUB_000067,2025-09-27,Basic-Ads,7.99,Soft-decline,Credit Card,1,0
TXN_00000550,SUB_000067,2025-10-27,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000551,SUB_000067,2025-11-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000552,SUB_000067,2025-12-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000553,SUB_000067,2026-01-25,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000554,SUB_000067,2026-02-24,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000555,SUB_000067,2026-03-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00000556,SUB_000068,2025-03-31,Standard,17.99,Success,Apple Pay,0,0
TXN_00000557,SUB_000068,2025-04-30,Standard,17.99,Success,Apple Pay,0,0
TXN_00000558,SUB_000068,2025-05-30,Standard,17.99,Success,Apple Pay,0,0
TXN_00000559,SUB_000068,2025-06-29,Standard,17.99,Success,Apple Pay,0,0
TXN_00000560,SUB_000068,2025-07-29,Standard,17.99,Success,Apple Pay,0,0
TXN_00000561,SUB_000068,2025-08-28,Standard,17.99,Success,Apple Pay,0,0
TXN_00000562,SUB_000068,2025-09-27,Standard,17.99,Success,Apple Pay,0,0
TXN_00000563,SUB_000068,2025-10-27,Standard,17.99,Success,Apple Pay,0,0
TXN_00000564,SUB_000068,2025-11-26,Standard,17.99,Success,Apple Pay,0,0
TXN_00000565,SUB_000068,2025-12-26,Standard,17.99,Success,Apple Pay,0,0
TXN_00000566,SUB_000068,2026-01-25,Standard,17.99,Recovered,Apple Pay,1,0
TXN_00000567,SUB_000068,2026-02-24,Standard,17.99,Success,Apple Pay,0,0
TXN_00000568,SUB_000068,2026-03-26,Standard,17.99,Success,Apple Pay,0,0
TXN_00000569,SUB_000069,2025-07-20,Premium,24.99,Success,Bundle,0,0
TXN_00000570,SUB_000069,2025-08-19,Premium,24.99,Success,Bundle,0,0
TXN_00000571,SUB_000069,2025-09-18,Premium,24.99,Success,Bundle,0,0
TXN_00000572,SUB_000069,2025-10-18,Premium,24.99,Success,Bundle,0,0
TXN_00000573,SUB_000069,2025-11-17,Premium,24.99,Success,Bundle,0,0
TXN_00000574,SUB_000070,2025-06-07,Basic-Ads,7.99,Success,Bundle,0,0
TXN_00000575,SUB_000070,2025-07-07,Basic-Ads,7.99,Success,Bundle,0,0
TXN_00000576,SUB_000070,2025-08-06,Basic-Ads,7.99,Success,Bundle,0,0
TXN_00000577,SUB_000070,2025-09-05,Basic-Ads,6.39,Success,Bundle,0,1
TXN_00000578,SUB_000070,2025-10-05,Basic-Ads,7.99,Success,Bundle,0,0
TXN_00000579,SUB_000070,2025-11-04,Basic-Ads,6.39,Success,Bundle,0,1
TXN_00000580,SUB_000070,2025-12-04,Basic-Ads,7.99,Success,Bundle,0,0
TXN_00000581,SUB_000070,2026-01-03,Basic-Ads,7.99,Success,Bundle,0,0
TXN_00000582,SUB_000070,2026-02-02,Basic-Ads,7.99,Success,Bundle,0,0
TXN_00000583,SUB_000070,2026-03-04,Basic-Ads,7.99,Success,Bundle,0,0
TXN_00000584,SUB_000071,2025-03-31,Standard,17.99,Success,Credit Card,0,0
TXN_00000585,SUB_000071,2025-04-30,Standard,14.39,Success,Credit Card,0,1
TXN_00000586,SUB_000071,2025-05-30,Standard,17.99,Success,Credit Card,0,0
TXN_00000587,SUB_000071,2025-06-29,Standard,17.99,Success,Credit Card,0,0
TXN_00000588,SUB_000071,2025-07-29,Standard,17.99,Success,Credit Card,0,0
TXN_00000589,SUB_000071,2025-08-28,Standard,14.39,Success,Credit Card,0,1
TXN_00000590,SUB_000071,2025-09-27,Standard,17.99,Success,Credit Card,0,0
TXN_00000591,SUB_000071,2025-10-27,Standard,14.39,Success,Credit Card,0,1
TXN_00000592,SUB_000071,2025-11-26,Standard,17.99,Success,Credit Card,0,0
TXN_00000593,SUB_000071,2025-12-26,Standard,17.99,Success,Credit Card,0,0
TXN_00000594,SUB_000071,2026-01-25,Standard,17.99,Success,Credit Card,0,0
TXN_00000595,SUB_000071,2026-02-24,Standard,17.99,Recovered,Credit Card,2,0
TXN_00000596,SUB_000072,2025-03-31,Basic-Ads,6.39,Success,PayPal,0,1
TXN_00000597,SUB_000072,2025-04-30,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000598,SUB_000072,2025-05-30,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000599,SUB_000072,2025-06-29,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000600,SUB_000072,2025-07-29,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000601,SUB_000072,2025-08-28,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000602,SUB_000072,2025-09-27,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000603,SUB_000072,2025-10-27,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000604,SUB_000072,2025-11-26,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000605,SUB_000072,2025-12-26,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000606,SUB_000072,2026-01-25,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000607,SUB_000072,2026-02-24,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000608,SUB_000072,2026-03-26,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00000609,SUB_000073,2025-03-31,Premium,24.99,Success,Credit Card,0,0
TXN_00000610,SUB_000073,2025-04-30,Premium,24.99,Success,Credit Card,0,0
TXN_00000611,SUB_000073,2025-05-30,Premium,24.99,Success,Credit Card,0,0
TXN_00000612,SUB_000073,2025-06-29,Premium,24.99,Success,Credit Card,0,0
TXN_00000613,SUB_000073,2025-07-29,Premium,24.99,Success,Credit Card,0,0
TXN_00000614,SUB_000073,2025-08-28,Premium,24.99,Success,Credit Card,0,0
TXN_00000615,SUB_000073,2025-09-27,Premium,24.99,Success,Credit Card,0,0
TXN_00000616,SUB_000073,2025-10-27,Premium,24.99,Success,Credit Card,0,0
TXN_00000617,SUB_000073,2025-11-26,Premium,24.99,Success,Credit Card,0,0
TXN_00000618,SUB_000073,2025-12-26,Premium,24.99,Success,Credit Card,0,0
