change_id,subscriber_id,change_date,from_plan,to_plan,change_type,reason_code
CHG_000325,SUB_000924,2025-06-14,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000326,SUB_000927,2025-11-22,Basic-Ads,(cancelled),Cancellation,Service
CHG_000327,SUB_000928,2026-01-30,Basic-Ads,(cancelled),Cancellation,Content
CHG_000328,SUB_000930,2026-01-05,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000329,SUB_000932,2025-11-04,Standard,(cancelled),Cancellation,NoReason
CHG_000330,SUB_000934,2025-09-26,Premium,(cancelled),Cancellation,Cost
CHG_000331,SUB_000936,2025-10-25,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000332,SUB_000939,2026-01-24,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_000333,SUB_000941,2026-03-08,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000334,SUB_000942,2025-11-29,Standard,(cancelled),Cancellation,Cost
CHG_000335,SUB_000943,2025-10-10,Standard,(cancelled),Cancellation,Cost
CHG_000336,SUB_000945,2026-02-10,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000337,SUB_000946,2026-03-25,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000338,SUB_000948,2025-04-30,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000339,SUB_000949,2025-05-14,Standard,(cancelled),Cancellation,Content
CHG_000340,SUB_000958,2025-12-28,Basic-Ads,(cancelled),Cancellation,Content
CHG_000341,SUB_000959,2025-11-19,Premium,(cancelled),Cancellation,Cost
CHG_000342,SUB_000963,2026-01-22,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000343,SUB_000964,2025-09-02,Basic-Ads,(cancelled),Cancellation,Content
CHG_000344,SUB_000965,2025-10-04,Standard,(cancelled),Cancellation,Cost
CHG_000345,SUB_000969,2025-08-13,Premium,(cancelled),Cancellation,Technical
CHG_000346,SUB_000973,2026-02-08,Basic-Ads,(cancelled),Cancellation,Technical
CHG_000347,SUB_000977,2026-02-27,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000348,SUB_000978,2025-12-21,Basic-Ads,(cancelled),Cancellation,Technical
CHG_000349,SUB_000981,2025-11-28,Premium,(cancelled),Cancellation,Service
CHG_000350,SUB_000982,2025-05-31,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000351,SUB_000986,2025-04-17,Standard,(cancelled),Cancellation,Cost
CHG_000352,SUB_000996,2025-07-08,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000353,SUB_001004,2026-02-07,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000354,SUB_001010,2026-03-30,Standard,(cancelled),Cancellation,Cost
CHG_000355,SUB_001014,2026-01-30,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000356,SUB_001017,2025-11-18,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000357,SUB_001019,2025-08-06,Basic-Ads,(cancelled),Cancellation,Service
CHG_000358,SUB_001020,2025-08-18,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000359,SUB_001022,2026-01-17,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000360,SUB_001023,2026-02-24,Basic-Ads,(cancelled),Cancellation,Content
CHG_000361,SUB_001029,2025-08-19,Standard,(cancelled),Cancellation,Content
CHG_000362,SUB_001032,2025-07-18,Standard,(cancelled),Cancellation,Content
CHG_000363,SUB_001033,2025-05-18,Premium,(cancelled),Cancellation,Content
CHG_000364,SUB_001034,2026-03-10,Premium,(cancelled),Cancellation,Technical
CHG_000365,SUB_001036,2025-07-04,Basic-Ads,(cancelled),Cancellation,Service
CHG_000366,SUB_001037,2026-03-30,Standard,(cancelled),Cancellation,Content
CHG_000367,SUB_001040,2025-05-11,Premium,(cancelled),Cancellation,NoReason
CHG_000368,SUB_001041,2025-08-01,Premium,(cancelled),Cancellation,Content
CHG_000369,SUB_001043,2025-09-28,Basic-Ads,(cancelled),Cancellation,Other
CHG_000370,SUB_001044,2025-12-08,Basic-Ads,(cancelled),Cancellation,Content
CHG_000371,SUB_001045,2025-12-28,Standard,(cancelled),Cancellation,Service
CHG_000372,SUB_001047,2026-03-20,Basic-Ads,(cancelled),Cancellation,Technical
CHG_000373,SUB_001049,2026-02-27,Basic-Ads,(cancelled),Cancellation,Content
CHG_000374,SUB_001051,2026-01-07,Premium,(cancelled),Cancellation,Cost
CHG_000375,SUB_001053,2025-11-12,Standard,(cancelled),Cancellation,Cost
CHG_000376,SUB_001055,2025-06-13,Standard,(cancelled),Cancellation,NoReason
CHG_000377,SUB_001057,2025-06-11,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000378,SUB_001058,2025-04-17,Standard,(cancelled),Cancellation,Content
CHG_000379,SUB_001061,2025-06-25,Standard,(cancelled),Cancellation,Content
CHG_000380,SUB_001065,2025-12-28,Premium,(cancelled),Cancellation,Content
CHG_000381,SUB_001067,2026-03-13,Basic-Ads,(cancelled),Cancellation,Other
CHG_000382,SUB_001070,2025-09-07,Standard,(cancelled),Cancellation,Content
CHG_000383,SUB_001071,2025-11-03,Standard,(cancelled),Cancellation,Content
CHG_000384,SUB_001077,2025-05-24,Basic-Ads,(cancelled),Cancellation,Other
CHG_000385,SUB_001082,2026-01-13,Standard,(cancelled),Cancellation,Service
CHG_000386,SUB_001083,2026-01-27,Standard,(cancelled),Cancellation,NoReason
CHG_000387,SUB_001084,2026-02-02,Premium,(cancelled),Cancellation,Service
CHG_000388,SUB_001087,2026-01-10,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000389,SUB_001093,2025-04-23,Standard,(cancelled),Cancellation,Content
CHG_000390,SUB_001094,2025-12-29,Basic-Ads,(cancelled),Cancellation,Service
CHG_000391,SUB_001097,2026-03-27,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000392,SUB_001101,2026-02-19,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000393,SUB_001102,2026-01-31,Basic-Ads,(cancelled),Cancellation,Content
CHG_000394,SUB_001108,2025-07-15,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000395,SUB_001110,2026-03-08,Basic-Ads,(cancelled),Cancellation,Technical
CHG_000396,SUB_001112,2025-06-20,Basic-Ads,(cancelled),Cancellation,Service
CHG_000397,SUB_001119,2025-10-21,Standard,(cancelled),Cancellation,Content
CHG_000398,SUB_001123,2025-09-25,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000399,SUB_001126,2026-02-28,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000400,SUB_001127,2025-09-19,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000401,SUB_001128,2025-10-04,Basic-Ads,(cancelled),Cancellation,Technical
CHG_000402,SUB_001129,2025-04-09,Basic-Ads,(cancelled),Cancellation,Technical
CHG_000403,SUB_001130,2026-01-07,Standard,(cancelled),Cancellation,Cost
CHG_000404,SUB_001131,2025-08-02,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000405,SUB_001132,2025-09-25,Standard,(cancelled),Cancellation,Cost
CHG_000406,SUB_001138,2026-02-21,Standard,(cancelled),Cancellation,Service
CHG_000407,SUB_001140,2026-02-20,Basic-Ads,(cancelled),Cancellation,Content
CHG_000408,SUB_001152,2026-03-31,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000409,SUB_001155,2025-12-14,Standard,(cancelled),Cancellation,Other
CHG_000410,SUB_001156,2025-05-06,Basic-Ads,(cancelled),Cancellation,Content
CHG_000411,SUB_001158,2025-12-02,Premium,(cancelled),Cancellation,Technical
CHG_000412,SUB_001161,2026-02-08,Basic-Ads,(cancelled),Cancellation,Service
CHG_000413,SUB_001162,2025-06-25,Basic-Ads,(cancelled),Cancellation,Technical
CHG_000414,SUB_001164,2025-12-09,Standard,(cancelled),Cancellation,Service
CHG_000415,SUB_001165,2025-06-17,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000416,SUB_001169,2025-07-22,Standard,(cancelled),Cancellation,NoReason
CHG_000417,SUB_001172,2025-05-18,Basic-Ads,(cancelled),Cancellation,Technical
CHG_000418,SUB_001173,2025-11-24,Basic-Ads,(cancelled),Cancellation,Content
CHG_000419,SUB_001174,2026-01-06,Basic-Ads,(cancelled),Cancellation,Content
CHG_000420,SUB_001176,2025-08-27,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000421,SUB_001179,2025-12-27,Premium,(cancelled),Cancellation,Other
CHG_000422,SUB_001181,2026-03-17,Basic-Ads,(cancelled),Cancellation,Technical
CHG_000423,SUB_001184,2025-04-22,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000424,SUB_001186,2026-01-11,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_000425,SUB_001187,2025-08-27,Standard,(cancelled),Cancellation,Cost
CHG_000426,SUB_001194,2026-01-07,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000427,SUB_001195,2025-06-05,Basic-Ads,(cancelled),Cancellation,Content
CHG_000428,SUB_001197,2026-02-20,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000429,SUB_001201,2025-12-05,Premium,(cancelled),Cancellation,Other
CHG_000430,SUB_001202,2026-03-17,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000431,SUB_001203,2025-07-02,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000432,SUB_001209,2026-02-19,Standard,(cancelled),Cancellation,Content
CHG_000433,SUB_001216,2025-09-26,Basic-Ads,(cancelled),Cancellation,Technical
CHG_000434,SUB_001218,2026-02-12,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000435,SUB_001229,2025-12-16,Standard,(cancelled),Cancellation,Cost
CHG_000436,SUB_001232,2026-02-09,Standard,(cancelled),Cancellation,Content
CHG_000437,SUB_001237,2025-10-08,Standard,(cancelled),Cancellation,Cost
CHG_000438,SUB_001238,2025-07-21,Standard,(cancelled),Cancellation,NoReason
CHG_000439,SUB_001239,2025-10-24,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000440,SUB_001243,2025-06-12,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000441,SUB_001244,2026-03-10,Basic-Ads,(cancelled),Cancellation,Other
CHG_000442,SUB_001246,2026-03-18,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_000443,SUB_001249,2026-03-04,Standard,(cancelled),Cancellation,Cost
CHG_000444,SUB_001256,2026-01-25,Standard,(cancelled),Cancellation,Cost
CHG_000445,SUB_001259,2026-03-18,Standard,(cancelled),Cancellation,Other
CHG_000446,SUB_001260,2025-06-12,Basic-Ads,(cancelled),Cancellation,Service
CHG_000447,SUB_001261,2025-08-07,Basic-Ads,(cancelled),Cancellation,Content
CHG_000448,SUB_001265,2025-06-29,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000449,SUB_001269,2026-02-28,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000450,SUB_001270,2026-01-13,Basic-Ads,(cancelled),Cancellation,Technical
CHG_000451,SUB_001273,2025-05-19,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000452,SUB_001275,2025-10-07,Premium,(cancelled),Cancellation,Cost
CHG_000453,SUB_001279,2025-07-26,Standard,(cancelled),Cancellation,NoReason
CHG_000454,SUB_001280,2025-09-16,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000455,SUB_001281,2025-07-16,Standard,(cancelled),Cancellation,Cost
CHG_000456,SUB_001284,2025-07-13,Basic-Ads,(cancelled),Cancellation,Service
CHG_000457,SUB_001285,2026-02-04,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000458,SUB_001286,2025-05-17,Basic-Ads,(cancelled),Cancellation,Content
CHG_000459,SUB_001287,2025-11-30,Premium,(cancelled),Cancellation,Cost
CHG_000460,SUB_001291,2025-11-08,Basic-Ads,(cancelled),Cancellation,Technical
CHG_000461,SUB_001292,2025-11-07,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000462,SUB_001294,2025-04-26,Standard,(cancelled),Cancellation,Content
CHG_000463,SUB_001295,2025-11-06,Standard,(cancelled),Cancellation,Cost
CHG_000464,SUB_001296,2025-09-18,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000465,SUB_001297,2026-02-12,Standard,(cancelled),Cancellation,Cost
CHG_000466,SUB_001300,2025-05-20,Standard,(cancelled),Cancellation,Cost
CHG_000467,SUB_001301,2026-03-07,Standard,(cancelled),Cancellation,NoReason
CHG_000468,SUB_001304,2025-07-11,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000469,SUB_001309,2026-01-11,Standard,(cancelled),Cancellation,Content
CHG_000470,SUB_001310,2026-02-07,Basic-Ads,(cancelled),Cancellation,Content
CHG_000471,SUB_001311,2026-03-09,Basic-Ads,(cancelled),Cancellation,Service
CHG_000472,SUB_001313,2026-02-17,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000473,SUB_001314,2026-01-21,Basic-Ads,(cancelled),Cancellation,Technical
CHG_000474,SUB_001316,2026-03-06,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000475,SUB_001326,2025-08-20,Standard,(cancelled),Cancellation,Content
CHG_000476,SUB_001333,2026-01-09,Standard,(cancelled),Cancellation,Content
CHG_000477,SUB_001335,2025-12-23,Standard,(cancelled),Cancellation,Cost
CHG_000478,SUB_001336,2026-03-05,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000479,SUB_001337,2026-03-03,Basic-Ads,(cancelled),Cancellation,Content
CHG_000480,SUB_001338,2025-11-11,Basic-Ads,(cancelled),Cancellation,Other
CHG_000481,SUB_001343,2025-11-06,Standard,(cancelled),Cancellation,Service
CHG_000482,SUB_001345,2026-03-05,Premium,(cancelled),Cancellation,Cost
CHG_000483,SUB_001346,2025-10-07,Basic-Ads,(cancelled),Cancellation,Content
CHG_000484,SUB_001350,2025-05-08,Premium,(cancelled),Cancellation,NoReason
CHG_000485,SUB_001352,2025-08-22,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000486,SUB_001353,2025-10-03,Standard,(cancelled),Cancellation,Cost
CHG_000487,SUB_001358,2025-11-03,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000488,SUB_001359,2025-12-15,Basic-Ads,(cancelled),Cancellation,Other
CHG_000489,SUB_001364,2026-03-06,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000490,SUB_001365,2025-07-26,Standard,(cancelled),Cancellation,Content
CHG_000491,SUB_001366,2026-01-22,Standard,(cancelled),Cancellation,Cost
CHG_000492,SUB_001370,2025-12-21,Basic-Ads,(cancelled),Cancellation,Content
CHG_000493,SUB_001371,2026-02-14,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000494,SUB_001372,2025-07-22,Basic-Ads,(cancelled),Cancellation,Other
CHG_000495,SUB_001373,2025-09-03,Standard,(cancelled),Cancellation,Technical
CHG_000496,SUB_001375,2025-05-26,Basic-Ads,(cancelled),Cancellation,Other
CHG_000497,SUB_001380,2025-12-14,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000498,SUB_001383,2025-09-02,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000499,SUB_001386,2025-06-20,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000500,SUB_001387,2026-01-19,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000501,SUB_001394,2026-02-26,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000502,SUB_001396,2026-03-04,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000503,SUB_001397,2025-07-22,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000504,SUB_001400,2025-12-27,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000505,SUB_001401,2026-03-24,Standard,(cancelled),Cancellation,Cost
CHG_000506,SUB_001402,2025-09-11,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000507,SUB_001404,2025-12-05,Basic-Ads,(cancelled),Cancellation,Content
CHG_000508,SUB_001405,2026-03-07,Standard,(cancelled),Cancellation,Content
CHG_000509,SUB_001406,2025-12-26,Standard,(cancelled),Cancellation,Service
CHG_000510,SUB_001408,2025-11-28,Premium,(cancelled),Cancellation,Other
CHG_000511,SUB_001414,2025-05-07,Premium,(cancelled),Cancellation,Cost
CHG_000512,SUB_001415,2025-09-29,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000513,SUB_001418,2025-12-04,Standard,(cancelled),Cancellation,Cost
CHG_000514,SUB_001422,2026-01-18,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000515,SUB_001426,2026-01-13,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000516,SUB_001433,2025-12-04,Standard,(cancelled),Cancellation,Cost
CHG_000517,SUB_001434,2026-02-09,Standard,(cancelled),Cancellation,Other
CHG_000518,SUB_001438,2025-12-04,Standard,(cancelled),Cancellation,Cost
CHG_000519,SUB_001439,2025-06-15,Standard,(cancelled),Cancellation,Service
CHG_000520,SUB_001441,2025-05-26,Basic-Ads,(cancelled),Cancellation,Content
CHG_000521,SUB_001447,2025-03-31,Basic-Ads,(cancelled),Cancellation,Other
CHG_000522,SUB_001450,2026-02-17,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000523,SUB_001454,2025-09-29,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000524,SUB_001458,2026-03-07,Standard,(cancelled),Cancellation,Content
CHG_000525,SUB_001460,2026-02-15,Basic-Ads,(cancelled),Cancellation,Content
CHG_000526,SUB_001461,2026-01-21,Premium,(cancelled),Cancellation,NoReason
CHG_000527,SUB_001464,2025-07-23,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000528,SUB_001467,2025-08-09,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000529,SUB_001468,2025-12-13,Basic-Ads,(cancelled),Cancellation,Content
CHG_000530,SUB_001472,2026-03-12,Basic-Ads,(cancelled),Cancellation,Technical
CHG_000531,SUB_001477,2025-04-16,Basic-Ads,(cancelled),Cancellation,Technical
CHG_000532,SUB_001478,2025-08-24,Standard,(cancelled),Cancellation,Cost
CHG_000533,SUB_001481,2025-11-25,Premium,(cancelled),Cancellation,Content
CHG_000534,SUB_001490,2026-02-07,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000535,SUB_001492,2026-02-25,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000536,SUB_001493,2026-02-20,Standard,(cancelled),Cancellation,Other
CHG_000537,SUB_001497,2025-09-13,Basic-Ads,(cancelled),Cancellation,Content
CHG_000538,SUB_001498,2026-03-14,Premium,(cancelled),Cancellation,Service
CHG_000539,SUB_001501,2025-09-08,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000540,SUB_001506,2025-12-03,Standard,(cancelled),Cancellation,Cost
CHG_000541,SUB_001508,2025-05-02,Premium,(cancelled),Cancellation,Cost
CHG_000542,SUB_001511,2026-02-08,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000543,SUB_001512,2026-03-20,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000544,SUB_001513,2025-08-06,Standard,(cancelled),Cancellation,Technical
CHG_000545,SUB_001520,2026-03-11,Basic-Ads,(cancelled),Cancellation,Other
CHG_000546,SUB_001524,2026-02-15,Standard,(cancelled),Cancellation,Cost
CHG_000547,SUB_001528,2025-07-11,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000548,SUB_001530,2025-06-06,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000549,SUB_001531,2026-03-23,Basic-Ads,(cancelled),Cancellation,Technical
CHG_000550,SUB_001534,2025-08-11,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000551,SUB_001541,2026-01-10,Standard,(cancelled),Cancellation,NoReason
CHG_000552,SUB_001546,2025-04-12,Basic-Ads,(cancelled),Cancellation,Content
CHG_000553,SUB_001556,2025-09-28,Premium,(cancelled),Cancellation,Content
CHG_000554,SUB_001561,2025-06-13,Standard,(cancelled),Cancellation,Other
CHG_000555,SUB_001562,2026-01-26,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000556,SUB_001564,2025-12-06,Standard,(cancelled),Cancellation,Technical
CHG_000557,SUB_001572,2026-03-31,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000558,SUB_001576,2025-04-16,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_000559,SUB_001578,2025-12-12,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000560,SUB_001579,2026-03-25,Standard,(cancelled),Cancellation,Cost
CHG_000561,SUB_001580,2026-02-16,Standard,(cancelled),Cancellation,Content
CHG_000562,SUB_001586,2025-12-29,Premium,(cancelled),Cancellation,Content
CHG_000563,SUB_001588,2025-05-04,Basic-Ads,(cancelled),Cancellation,Content
CHG_000564,SUB_001591,2026-02-22,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000565,SUB_001594,2026-03-11,Standard,(cancelled),Cancellation,Content
CHG_000566,SUB_001595,2025-08-31,Premium,(cancelled),Cancellation,Cost
CHG_000567,SUB_001599,2026-03-19,Standard,(cancelled),Cancellation,Cost
CHG_000568,SUB_001605,2025-05-07,Basic-Ads,(cancelled),Cancellation,Technical
CHG_000569,SUB_001608,2025-07-27,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000570,SUB_001609,2026-03-14,Standard,(cancelled),Cancellation,Technical
CHG_000571,SUB_001610,2025-11-30,Standard,(cancelled),Cancellation,Content
CHG_000572,SUB_001612,2026-01-09,Basic-Ads,(cancelled),Cancellation,Content
CHG_000573,SUB_001621,2025-08-17,Standard,(cancelled),Cancellation,Technical
CHG_000574,SUB_001623,2026-02-16,Standard,(cancelled),Cancellation,Service
CHG_000575,SUB_001631,2025-09-14,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000576,SUB_001633,2026-02-24,Standard,(cancelled),Cancellation,Other
CHG_000577,SUB_001636,2025-10-22,Basic-Ads,(cancelled),Cancellation,Technical
CHG_000578,SUB_001640,2026-01-24,Standard,(cancelled),Cancellation,Service
CHG_000579,SUB_001645,2025-11-08,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000580,SUB_001649,2025-11-30,Standard,(cancelled),Cancellation,Cost
CHG_000581,SUB_001650,2026-03-09,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000582,SUB_001651,2025-07-10,Standard,(cancelled),Cancellation,Cost
CHG_000583,SUB_001652,2026-02-01,Standard,(cancelled),Cancellation,Technical
CHG_000584,SUB_001653,2025-06-01,Basic-Ads,(cancelled),Cancellation,Content
CHG_000585,SUB_001654,2025-10-14,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_000586,SUB_001660,2025-12-19,Standard,(cancelled),Cancellation,Content
CHG_000587,SUB_001665,2025-12-23,Basic-Ads,(cancelled),Cancellation,Technical
CHG_000588,SUB_001668,2025-08-17,Basic-Ads,(cancelled),Cancellation,Content
CHG_000589,SUB_001670,2026-02-18,Basic-Ads,(cancelled),Cancellation,Content
CHG_000590,SUB_001679,2025-06-04,Basic-Ads,(cancelled),Cancellation,Technical
CHG_000591,SUB_001680,2025-06-06,Standard,(cancelled),Cancellation,Content
CHG_000592,SUB_001684,2026-03-16,Premium,(cancelled),Cancellation,Service
CHG_000593,SUB_001685,2025-06-05,Basic-Ads,(cancelled),Cancellation,Content
CHG_000594,SUB_001686,2026-03-24,Basic-Ads,(cancelled),Cancellation,Content
CHG_000595,SUB_001687,2026-03-14,Standard,(cancelled),Cancellation,Content
CHG_000596,SUB_001688,2025-07-14,Basic-Ads,(cancelled),Cancellation,Content
CHG_000597,SUB_001690,2026-02-09,Standard,(cancelled),Cancellation,Cost
CHG_000598,SUB_001692,2025-09-16,Premium,(cancelled),Cancellation,Cost
CHG_000599,SUB_001694,2025-10-19,Basic-Ads,(cancelled),Cancellation,Content
CHG_000600,SUB_001695,2025-06-01,Basic-Ads,(cancelled),Cancellation,Technical
CHG_000601,SUB_001697,2026-01-16,Basic-Ads,(cancelled),Cancellation,Service
CHG_000602,SUB_001699,2025-11-18,Basic-Ads,(cancelled),Cancellation,Cost
CHG_000603,SUB_001703,2026-03-26,Standard,(cancelled),Cancellation,Cost
CHG_000604,SUB_001705,2025-08-13,Basic-Ads,(cancelled),Cancellation,Technical
CHG_000605,SUB_001706,2025-09-18,Premium,(cancelled),Cancellation,Technical
CHG_000606,SUB_001707,2026-03-05,Basic-Ads,(cancelled),Cancellation,NoReason
