ticket_id,subscriber_id,ticket_date,issue_category,resolution_status,resolution_time_hours,csat_score,contact_channel
TKT_000322,SUB_000900,2025-10-11,Account Access,Customer-Closed,3.9,2.0,Email
TKT_000323,SUB_000914,2025-10-12,Streaming Quality,Resolved,24.4,4.0,Phone
TKT_000324,SUB_000927,2025-04-27,Account Access,Resolved,33.6,,In-App
TKT_000325,SUB_000927,2025-06-21,Content Request,Pending,25.3,,In-App
TKT_000326,SUB_000927,2025-10-09,Billing,Unresolved,21.8,,In-App
TKT_000327,SUB_000930,2025-12-23,Streaming Quality,Unresolved,11.1,,Email
TKT_000328,SUB_000935,2026-03-28,Cancellation Help,Unresolved,58.6,1.0,In-App
TKT_000329,SUB_000935,2026-03-24,Billing,Resolved,7.4,5.0,In-App
TKT_000330,SUB_000936,2025-08-13,Account Access,Customer-Closed,21.5,,In-App
TKT_000331,SUB_000941,2025-05-08,Cancellation Help,Unresolved,13.2,2.0,In-App
TKT_000332,SUB_000942,2025-11-11,Streaming Quality,Resolved,24.2,5.0,Email
TKT_000333,SUB_000943,2025-06-08,Billing,Unresolved,70.4,,Email
TKT_000334,SUB_000943,2025-07-16,Streaming Quality,Unresolved,13.4,1.0,In-App
TKT_000335,SUB_000944,2025-04-26,Cancellation Help,Pending,5.3,,In-App
TKT_000336,SUB_000944,2025-06-26,Content Request,Resolved,3.8,5.0,Email
TKT_000337,SUB_000944,2025-09-04,Streaming Quality,Unresolved,6.0,1.0,Phone
TKT_000338,SUB_000945,2026-02-06,Billing,Unresolved,5.5,,In-App
TKT_000339,SUB_000949,2025-05-07,Billing,Resolved,15.8,,Chat
TKT_000340,SUB_000960,2026-03-25,Streaming Quality,Customer-Closed,49.3,2.0,Email
TKT_000341,SUB_000963,2025-11-15,Billing,Unresolved,8.8,,In-App
TKT_000342,SUB_000963,2025-12-26,Billing,Resolved,3.4,4.0,Chat
TKT_000343,SUB_000963,2025-11-10,Streaming Quality,Resolved,2.4,3.0,Email
TKT_000344,SUB_000963,2025-12-16,Streaming Quality,Unresolved,23.5,,Chat
TKT_000345,SUB_000965,2025-09-26,Billing,Unresolved,2.2,,Email
TKT_000346,SUB_000969,2025-05-14,Cancellation Help,Unresolved,17.9,1.0,In-App
TKT_000347,SUB_000969,2025-06-22,Billing,Unresolved,13.7,2.0,Chat
TKT_000348,SUB_000974,2025-11-22,Billing,Resolved,2.8,,In-App
TKT_000349,SUB_000974,2025-12-28,Account Access,Resolved,24.5,4.0,In-App
TKT_000350,SUB_000976,2025-06-09,Billing,Resolved,28.6,,Chat
TKT_000351,SUB_000980,2025-05-18,Account Access,Resolved,13.3,5.0,In-App
TKT_000352,SUB_000986,2025-04-03,Content Request,Resolved,12.2,,Email
TKT_000353,SUB_000991,2026-03-05,Billing,Resolved,73.1,,Email
TKT_000354,SUB_000992,2025-12-01,Cancellation Help,Resolved,37.4,5.0,Email
TKT_000355,SUB_000998,2025-04-05,Content Request,Resolved,3.8,4.0,Chat
TKT_000356,SUB_001003,2025-04-02,Content Request,Pending,12.2,,In-App
TKT_000357,SUB_001013,2026-02-04,Content Request,Pending,12.7,,Chat
TKT_000358,SUB_001015,2025-05-07,Billing,Resolved,8.3,5.0,In-App
TKT_000359,SUB_001017,2025-07-01,Cancellation Help,Resolved,1.8,4.0,Chat
TKT_000360,SUB_001022,2025-10-21,Content Request,Resolved,11.0,4.0,Email
TKT_000361,SUB_001022,2025-09-27,Streaming Quality,Resolved,21.0,,In-App
TKT_000362,SUB_001022,2025-05-07,Streaming Quality,Resolved,13.8,4.0,In-App
TKT_000363,SUB_001022,2025-08-02,Streaming Quality,Resolved,2.5,,In-App
TKT_000364,SUB_001025,2025-11-11,Streaming Quality,Customer-Closed,5.5,,Email
TKT_000365,SUB_001033,2025-04-17,Content Request,Resolved,13.2,4.0,In-App
TKT_000366,SUB_001041,2025-05-03,Cancellation Help,Unresolved,6.3,2.0,Email
TKT_000367,SUB_001044,2025-06-20,Billing,Unresolved,6.0,1.0,Email
TKT_000368,SUB_001058,2025-04-13,Streaming Quality,Resolved,6.2,3.0,Chat
TKT_000369,SUB_001058,2025-04-12,Billing,Customer-Closed,21.6,2.0,Chat
TKT_000370,SUB_001058,2025-04-07,Billing,Resolved,15.6,,In-App
TKT_000371,SUB_001062,2025-08-04,Content Request,Resolved,4.6,3.0,Email
TKT_000372,SUB_001062,2025-06-16,Cancellation Help,Customer-Closed,6.9,,In-App
TKT_000373,SUB_001062,2025-10-05,Streaming Quality,Resolved,11.9,5.0,Email
TKT_000374,SUB_001069,2025-11-17,Streaming Quality,Resolved,9.3,3.0,Chat
TKT_000375,SUB_001070,2025-04-17,Billing,Unresolved,6.9,2.0,Email
TKT_000376,SUB_001071,2025-06-03,Account Access,Resolved,5.9,5.0,In-App
TKT_000377,SUB_001077,2025-05-23,Cancellation Help,Unresolved,14.0,,Chat
TKT_000378,SUB_001078,2025-04-13,Billing,Resolved,43.2,,Phone
TKT_000379,SUB_001080,2025-10-11,Billing,Resolved,1.8,5.0,In-App
TKT_000380,SUB_001082,2025-10-20,Content Request,Resolved,15.4,,In-App
TKT_000381,SUB_001088,2026-02-14,Content Request,Resolved,26.0,4.0,Email
TKT_000382,SUB_001094,2025-12-19,Billing,Pending,3.5,1.0,In-App
TKT_000383,SUB_001107,2026-03-29,Streaming Quality,Resolved,7.3,4.0,Email
TKT_000384,SUB_001110,2026-01-05,Billing,Resolved,5.8,,In-App
TKT_000385,SUB_001115,2025-10-28,Streaming Quality,Resolved,70.1,4.0,Chat
TKT_000386,SUB_001115,2025-11-03,Content Request,Unresolved,100.7,,In-App
TKT_000387,SUB_001115,2025-11-08,Cancellation Help,Pending,25.3,2.0,Chat
TKT_000388,SUB_001118,2026-03-03,Content Request,Resolved,19.2,,Chat
TKT_000389,SUB_001123,2025-09-21,Content Request,Resolved,4.8,5.0,In-App
TKT_000390,SUB_001125,2026-03-05,Content Request,Resolved,61.0,4.0,Chat
TKT_000391,SUB_001125,2025-11-04,Cancellation Help,Resolved,4.8,,Chat
TKT_000392,SUB_001137,2025-07-29,Streaming Quality,Customer-Closed,10.1,,Chat
TKT_000393,SUB_001137,2025-09-27,Billing,Unresolved,8.3,2.0,In-App
TKT_000394,SUB_001137,2025-06-18,Cancellation Help,Resolved,0.7,,In-App
TKT_000395,SUB_001148,2025-10-24,Streaming Quality,Customer-Closed,2.8,2.0,In-App
TKT_000396,SUB_001152,2025-12-20,Streaming Quality,Unresolved,26.8,,Chat
TKT_000397,SUB_001155,2025-09-28,Content Request,Customer-Closed,168.0,,In-App
TKT_000398,SUB_001155,2025-07-23,Content Request,Unresolved,4.6,2.0,Email
TKT_000399,SUB_001155,2025-06-11,Billing,Unresolved,7.8,3.0,Email
TKT_000400,SUB_001155,2025-08-08,Account Access,Resolved,17.4,,Email
TKT_000401,SUB_001166,2025-08-22,Account Access,Customer-Closed,66.0,1.0,In-App
TKT_000402,SUB_001166,2025-10-11,Streaming Quality,Pending,9.5,1.0,Email
TKT_000403,SUB_001169,2025-06-19,Account Access,Unresolved,6.0,1.0,Chat
TKT_000404,SUB_001174,2025-12-28,Streaming Quality,Unresolved,17.3,,Chat
TKT_000405,SUB_001176,2025-06-10,Account Access,Unresolved,2.0,3.0,Email
TKT_000406,SUB_001176,2025-04-25,Content Request,Resolved,9.9,4.0,In-App
TKT_000407,SUB_001183,2025-08-24,Account Access,Customer-Closed,7.3,2.0,In-App
TKT_000408,SUB_001189,2025-07-12,Streaming Quality,Resolved,5.5,5.0,Phone
TKT_000409,SUB_001189,2025-07-30,Streaming Quality,Resolved,4.1,,Chat
TKT_000410,SUB_001195,2025-05-03,Billing,Customer-Closed,3.6,1.0,In-App
TKT_000411,SUB_001198,2026-03-11,Streaming Quality,Resolved,19.4,4.0,Email
TKT_000412,SUB_001212,2026-01-05,Account Access,Resolved,23.1,,In-App
TKT_000413,SUB_001212,2025-12-08,Content Request,Resolved,25.3,3.0,In-App
TKT_000414,SUB_001216,2025-08-30,Billing,Customer-Closed,3.1,,Email
TKT_000415,SUB_001216,2025-09-04,Billing,Resolved,7.3,4.0,Chat
TKT_000416,SUB_001218,2025-07-13,Cancellation Help,Pending,2.4,2.0,Email
TKT_000417,SUB_001218,2026-01-31,Account Access,Resolved,8.1,4.0,Chat
TKT_000418,SUB_001248,2026-03-27,Streaming Quality,Resolved,5.3,4.0,In-App
TKT_000419,SUB_001248,2026-02-16,Account Access,Resolved,5.7,5.0,In-App
TKT_000420,SUB_001250,2026-03-30,Account Access,Resolved,6.3,,Email
TKT_000421,SUB_001250,2026-03-28,Streaming Quality,Customer-Closed,9.7,,Chat
TKT_000422,SUB_001250,2026-03-26,Content Request,Resolved,1.9,4.0,In-App
TKT_000423,SUB_001250,2026-03-28,Streaming Quality,Resolved,3.2,4.0,Email
TKT_000424,SUB_001260,2025-06-11,Billing,Unresolved,7.4,3.0,In-App
TKT_000425,SUB_001269,2026-02-03,Content Request,Resolved,5.3,,Email
TKT_000426,SUB_001270,2025-10-25,Billing,Resolved,82.8,5.0,In-App
TKT_000427,SUB_001271,2025-06-30,Billing,Resolved,5.0,5.0,In-App
TKT_000428,SUB_001280,2025-07-22,Streaming Quality,Pending,63.1,2.0,In-App
TKT_000429,SUB_001280,2025-07-07,Billing,Pending,10.4,1.0,Email
TKT_000430,SUB_001281,2025-05-29,Account Access,Resolved,9.1,3.0,Email
TKT_000431,SUB_001281,2025-05-08,Billing,Resolved,19.0,5.0,Phone
TKT_000432,SUB_001283,2025-09-26,Streaming Quality,Resolved,7.3,5.0,Chat
TKT_000433,SUB_001283,2025-08-04,Streaming Quality,Resolved,12.2,,Chat
TKT_000434,SUB_001284,2025-07-09,Account Access,Resolved,6.7,4.0,In-App
TKT_000435,SUB_001284,2025-07-09,Streaming Quality,Resolved,16.2,,Chat
TKT_000436,SUB_001286,2025-04-02,Streaming Quality,Customer-Closed,1.9,1.0,In-App
TKT_000437,SUB_001286,2025-05-05,Streaming Quality,Resolved,22.8,,In-App
TKT_000438,SUB_001286,2025-04-09,Account Access,Resolved,26.5,,Phone
TKT_000439,SUB_001287,2025-11-18,Account Access,Resolved,10.5,4.0,Phone
TKT_000440,SUB_001294,2025-04-23,Streaming Quality,Customer-Closed,7.0,2.0,Email
TKT_000441,SUB_001295,2025-08-03,Cancellation Help,Resolved,6.3,4.0,Email
TKT_000442,SUB_001302,2025-06-17,Billing,Resolved,30.2,,In-App
TKT_000443,SUB_001302,2025-06-17,Content Request,Customer-Closed,32.5,,In-App
TKT_000444,SUB_001304,2025-07-05,Cancellation Help,Resolved,5.5,5.0,In-App
TKT_000445,SUB_001304,2025-06-28,Account Access,Resolved,4.3,5.0,Email
TKT_000446,SUB_001304,2025-06-28,Account Access,Resolved,16.9,4.0,Email
TKT_000447,SUB_001305,2026-02-01,Billing,Resolved,30.9,5.0,Phone
TKT_000448,SUB_001309,2025-10-01,Account Access,Customer-Closed,2.0,,In-App
TKT_000449,SUB_001314,2025-12-28,Cancellation Help,Resolved,15.1,5.0,In-App
TKT_000450,SUB_001318,2025-12-24,Streaming Quality,Unresolved,24.4,2.0,Email
TKT_000451,SUB_001325,2025-07-02,Account Access,Resolved,5.9,4.0,In-App
TKT_000452,SUB_001334,2025-10-28,Account Access,Resolved,8.0,5.0,In-App
TKT_000453,SUB_001335,2025-12-12,Account Access,Unresolved,11.1,,In-App
TKT_000454,SUB_001337,2025-07-31,Billing,Customer-Closed,13.2,1.0,In-App
TKT_000455,SUB_001341,2025-10-12,Content Request,Customer-Closed,2.1,1.0,In-App
TKT_000456,SUB_001341,2025-10-15,Streaming Quality,Resolved,6.6,4.0,Chat
TKT_000457,SUB_001345,2026-02-04,Content Request,Resolved,17.0,5.0,In-App
TKT_000458,SUB_001345,2025-05-02,Cancellation Help,Resolved,8.4,,In-App
TKT_000459,SUB_001345,2026-01-22,Streaming Quality,Resolved,33.4,5.0,In-App
TKT_000460,SUB_001346,2025-08-24,Content Request,Unresolved,7.4,2.0,Email
TKT_000461,SUB_001347,2026-03-10,Account Access,Resolved,29.2,5.0,In-App
TKT_000462,SUB_001347,2026-03-28,Account Access,Unresolved,2.2,1.0,Email
TKT_000463,SUB_001349,2026-01-26,Billing,Unresolved,12.7,,Chat
TKT_000464,SUB_001353,2025-10-02,Streaming Quality,Customer-Closed,52.3,1.0,Chat
TKT_000465,SUB_001358,2025-06-20,Billing,Customer-Closed,15.3,,Chat
TKT_000466,SUB_001364,2026-02-05,Account Access,Resolved,46.5,5.0,Email
TKT_000467,SUB_001372,2025-07-03,Account Access,Resolved,5.3,4.0,In-App
TKT_000468,SUB_001372,2025-06-14,Billing,Unresolved,82.1,,Phone
TKT_000469,SUB_001377,2026-02-15,Billing,Resolved,24.9,5.0,In-App
TKT_000470,SUB_001378,2026-01-09,Cancellation Help,Resolved,8.1,,Email
TKT_000471,SUB_001384,2025-05-22,Billing,Resolved,9.8,3.0,In-App
TKT_000472,SUB_001384,2026-02-03,Account Access,Unresolved,35.9,2.0,In-App
TKT_000473,SUB_001392,2026-03-07,Billing,Resolved,32.1,,Chat
TKT_000474,SUB_001400,2025-08-22,Cancellation Help,Customer-Closed,2.8,2.0,Chat
TKT_000475,SUB_001403,2025-12-06,Billing,Resolved,14.4,5.0,In-App
TKT_000476,SUB_001403,2026-02-13,Account Access,Resolved,55.0,,Chat
TKT_000477,SUB_001403,2026-01-16,Billing,Resolved,7.1,5.0,Chat
TKT_000478,SUB_001406,2025-08-27,Cancellation Help,Resolved,5.0,5.0,In-App
TKT_000479,SUB_001406,2025-07-23,Streaming Quality,Pending,12.7,,In-App
TKT_000480,SUB_001407,2025-12-17,Billing,Unresolved,22.6,2.0,Phone
TKT_000481,SUB_001411,2025-05-05,Streaming Quality,Resolved,8.1,3.0,In-App
TKT_000482,SUB_001415,2025-04-16,Content Request,Customer-Closed,57.3,,Email
TKT_000483,SUB_001419,2026-03-12,Account Access,Resolved,2.6,3.0,Phone
TKT_000484,SUB_001419,2025-06-26,Billing,Resolved,16.8,4.0,In-App
TKT_000485,SUB_001422,2026-01-17,Cancellation Help,Pending,14.4,1.0,Chat
TKT_000486,SUB_001428,2025-07-01,Account Access,Resolved,16.9,4.0,In-App
TKT_000487,SUB_001435,2026-03-01,Streaming Quality,Pending,14.6,,Email
TKT_000488,SUB_001445,2025-07-17,Account Access,Resolved,48.8,5.0,Phone
TKT_000489,SUB_001445,2025-11-04,Streaming Quality,Resolved,26.0,4.0,In-App
TKT_000490,SUB_001445,2026-01-26,Account Access,Resolved,2.8,5.0,Email
TKT_000491,SUB_001467,2025-04-18,Billing,Unresolved,5.2,1.0,Email
TKT_000492,SUB_001475,2026-02-17,Account Access,Resolved,41.3,4.0,Chat
TKT_000493,SUB_001476,2026-03-25,Billing,Pending,7.6,1.0,Chat
TKT_000494,SUB_001477,2025-04-05,Cancellation Help,Customer-Closed,12.1,2.0,Chat
TKT_000495,SUB_001477,2025-03-31,Billing,Resolved,7.7,4.0,Chat
TKT_000496,SUB_001478,2025-07-29,Content Request,Unresolved,11.8,,In-App
TKT_000497,SUB_001479,2025-05-26,Account Access,Unresolved,17.0,1.0,Email
TKT_000498,SUB_001479,2025-11-16,Streaming Quality,Unresolved,20.1,,Email
TKT_000499,SUB_001479,2026-03-26,Cancellation Help,Pending,4.8,1.0,In-App
TKT_000500,SUB_001483,2026-02-27,Streaming Quality,Resolved,6.9,4.0,Chat
TKT_000501,SUB_001490,2025-12-26,Billing,Unresolved,9.9,,Email
TKT_000502,SUB_001490,2026-01-04,Billing,Resolved,16.1,5.0,Chat
TKT_000503,SUB_001490,2025-12-13,Streaming Quality,Unresolved,22.8,,In-App
TKT_000504,SUB_001490,2026-01-01,Streaming Quality,Unresolved,22.6,2.0,Email
TKT_000505,SUB_001492,2025-12-23,Cancellation Help,Resolved,15.5,5.0,Email
TKT_000506,SUB_001492,2026-01-18,Streaming Quality,Unresolved,52.5,,Phone
TKT_000507,SUB_001499,2026-02-01,Cancellation Help,Resolved,16.7,4.0,Phone
TKT_000508,SUB_001508,2025-04-10,Account Access,Unresolved,34.6,1.0,In-App
TKT_000509,SUB_001509,2025-06-19,Account Access,Resolved,1.2,5.0,Email
TKT_000510,SUB_001513,2025-06-05,Streaming Quality,Resolved,45.6,,In-App
TKT_000511,SUB_001513,2025-07-01,Account Access,Customer-Closed,10.6,2.0,In-App
TKT_000512,SUB_001515,2025-07-19,Cancellation Help,Resolved,3.1,5.0,Email
TKT_000513,SUB_001516,2025-12-09,Streaming Quality,Resolved,14.4,,Email
TKT_000514,SUB_001519,2025-08-03,Cancellation Help,Resolved,24.9,4.0,In-App
TKT_000515,SUB_001522,2026-03-17,Account Access,Unresolved,4.4,,In-App
TKT_000516,SUB_001522,2025-07-24,Billing,Resolved,48.2,,Phone
TKT_000517,SUB_001526,2025-04-24,Account Access,Resolved,2.3,4.0,Phone
TKT_000518,SUB_001531,2025-12-14,Billing,Pending,2.6,,Chat
TKT_000519,SUB_001531,2026-01-09,Billing,Resolved,1.9,,Chat
TKT_000520,SUB_001542,2025-12-20,Billing,Resolved,42.6,3.0,In-App
TKT_000521,SUB_001556,2025-07-15,Billing,Unresolved,10.6,,Chat
TKT_000522,SUB_001563,2025-10-28,Account Access,Resolved,34.7,,Chat
TKT_000523,SUB_001565,2025-10-23,Cancellation Help,Resolved,3.1,,Chat
TKT_000524,SUB_001571,2026-03-31,Cancellation Help,Resolved,5.5,3.0,In-App
TKT_000525,SUB_001571,2026-03-18,Streaming Quality,Resolved,5.8,5.0,In-App
TKT_000526,SUB_001571,2026-03-24,Billing,Resolved,20.7,5.0,In-App
TKT_000527,SUB_001579,2026-03-24,Streaming Quality,Customer-Closed,5.8,,In-App
TKT_000528,SUB_001580,2026-01-24,Streaming Quality,Unresolved,30.9,3.0,Phone
TKT_000529,SUB_001586,2025-04-26,Account Access,Resolved,30.0,5.0,Phone
TKT_000530,SUB_001588,2025-04-12,Cancellation Help,Pending,5.7,3.0,In-App
TKT_000531,SUB_001591,2026-02-01,Streaming Quality,Unresolved,168.0,,Chat
TKT_000532,SUB_001591,2026-02-21,Streaming Quality,Unresolved,116.5,1.0,Email
TKT_000533,SUB_001591,2026-02-10,Content Request,Resolved,13.8,5.0,Chat
TKT_000534,SUB_001592,2026-01-25,Streaming Quality,Resolved,70.3,,In-App
TKT_000535,SUB_001599,2026-03-12,Streaming Quality,Customer-Closed,21.4,,In-App
TKT_000536,SUB_001602,2025-04-05,Billing,Pending,8.2,1.0,In-App
TKT_000537,SUB_001603,2026-03-04,Streaming Quality,Resolved,1.4,5.0,Chat
TKT_000538,SUB_001603,2026-02-24,Cancellation Help,Resolved,18.1,,Chat
TKT_000539,SUB_001603,2026-03-27,Streaming Quality,Resolved,24.9,,Email
TKT_000540,SUB_001605,2025-04-07,Billing,Unresolved,3.1,,In-App
TKT_000541,SUB_001610,2025-06-10,Billing,Resolved,12.9,4.0,In-App
TKT_000542,SUB_001610,2025-07-20,Billing,Resolved,28.1,3.0,In-App
TKT_000543,SUB_001610,2025-06-14,Streaming Quality,Resolved,6.4,5.0,In-App
TKT_000544,SUB_001611,2025-09-02,Content Request,Resolved,26.7,,Chat
TKT_000545,SUB_001612,2025-06-11,Billing,Resolved,5.7,5.0,Email
TKT_000546,SUB_001612,2025-04-25,Streaming Quality,Resolved,36.5,5.0,Chat
TKT_000547,SUB_001622,2026-03-27,Account Access,Resolved,85.4,5.0,In-App
TKT_000548,SUB_001622,2025-06-06,Billing,Resolved,94.2,,Email
TKT_000549,SUB_001623,2025-11-04,Content Request,Resolved,8.0,4.0,In-App
TKT_000550,SUB_001623,2026-01-31,Cancellation Help,Resolved,2.4,3.0,In-App
TKT_000551,SUB_001623,2026-02-03,Streaming Quality,Pending,28.3,2.0,Phone
TKT_000552,SUB_001633,2025-08-27,Billing,Unresolved,3.1,,Phone
TKT_000553,SUB_001635,2025-08-02,Billing,Resolved,36.3,4.0,In-App
TKT_000554,SUB_001636,2025-10-11,Account Access,Customer-Closed,29.0,,In-App
TKT_000555,SUB_001639,2025-10-24,Billing,Resolved,2.7,5.0,In-App
TKT_000556,SUB_001646,2025-10-26,Billing,Resolved,5.9,5.0,In-App
TKT_000557,SUB_001651,2025-06-07,Streaming Quality,Resolved,8.9,4.0,Chat
TKT_000558,SUB_001652,2026-02-01,Billing,Unresolved,2.7,3.0,Email
TKT_000559,SUB_001652,2026-01-17,Streaming Quality,Resolved,21.4,4.0,Chat
TKT_000560,SUB_001652,2026-02-01,Content Request,Unresolved,5.1,,Email
TKT_000561,SUB_001653,2025-05-24,Account Access,Resolved,27.7,5.0,Email
TKT_000562,SUB_001656,2025-07-25,Content Request,Customer-Closed,2.4,,Email
TKT_000563,SUB_001658,2026-03-21,Billing,Resolved,3.9,,Phone
TKT_000564,SUB_001674,2025-09-18,Account Access,Resolved,24.8,4.0,Chat
TKT_000565,SUB_001679,2025-04-06,Cancellation Help,Pending,20.7,,In-App
TKT_000566,SUB_001679,2025-06-03,Content Request,Unresolved,3.1,,In-App
TKT_000567,SUB_001690,2026-01-21,Streaming Quality,Unresolved,30.4,,Chat
TKT_000568,SUB_001690,2025-12-02,Billing,Resolved,7.0,5.0,Chat
TKT_000569,SUB_001694,2025-08-31,Billing,Resolved,40.8,5.0,In-App
TKT_000570,SUB_001695,2025-05-03,Content Request,Resolved,13.7,5.0,Chat
TKT_000571,SUB_001695,2025-05-02,Streaming Quality,Resolved,15.8,4.0,In-App
TKT_000572,SUB_001696,2025-04-24,Streaming Quality,Resolved,4.3,4.0,In-App
TKT_000573,SUB_001696,2026-01-29,Account Access,Resolved,41.1,,Email
TKT_000574,SUB_001699,2025-10-18,Cancellation Help,Unresolved,9.2,1.0,In-App
TKT_000575,SUB_001699,2025-09-07,Content Request,Resolved,35.6,,Email
TKT_000576,SUB_001699,2025-07-09,Billing,Customer-Closed,8.5,1.0,Email
TKT_000577,SUB_001699,2025-07-18,Billing,Unresolved,0.6,,In-App
TKT_000578,SUB_001703,2025-10-04,Billing,Unresolved,2.4,1.0,In-App
TKT_000579,SUB_001705,2025-05-18,Account Access,Pending,13.7,,In-App
TKT_000580,SUB_001711,2025-11-17,Account Access,Resolved,15.6,5.0,Phone
TKT_000581,SUB_001711,2025-05-14,Streaming Quality,Pending,3.4,3.0,Email
TKT_000582,SUB_001711,2025-12-28,Billing,Customer-Closed,3.3,1.0,In-App
TKT_000583,SUB_001712,2025-09-30,Account Access,Resolved,6.9,,In-App
TKT_000584,SUB_001718,2025-07-20,Account Access,Resolved,6.1,4.0,Phone
TKT_000585,SUB_001719,2025-11-15,Content Request,Resolved,34.4,,Email
TKT_000586,SUB_001731,2025-04-06,Billing,Customer-Closed,13.9,2.0,In-App
TKT_000587,SUB_001737,2025-11-13,Account Access,Customer-Closed,16.9,,Chat
TKT_000588,SUB_001738,2026-03-27,Account Access,Resolved,2.3,,Chat
TKT_000589,SUB_001738,2026-03-30,Billing,Resolved,15.0,,In-App
TKT_000590,SUB_001739,2025-07-29,Cancellation Help,Customer-Closed,4.8,2.0,In-App
TKT_000591,SUB_001740,2025-10-28,Account Access,Unresolved,5.7,,Email
TKT_000592,SUB_001752,2026-01-20,Streaming Quality,Pending,56.3,2.0,In-App
TKT_000593,SUB_001752,2026-01-17,Content Request,Resolved,48.3,,Email
TKT_000594,SUB_001752,2026-02-21,Account Access,Resolved,5.9,4.0,Chat
TKT_000595,SUB_001753,2025-05-20,Billing,Unresolved,4.2,2.0,In-App
TKT_000596,SUB_001753,2025-06-24,Streaming Quality,Resolved,5.4,5.0,Email
TKT_000597,SUB_001753,2025-04-13,Streaming Quality,Resolved,7.3,5.0,In-App
TKT_000598,SUB_001755,2025-07-07,Streaming Quality,Resolved,7.1,3.0,In-App
TKT_000599,SUB_001758,2025-06-10,Account Access,Resolved,16.0,5.0,In-App
TKT_000600,SUB_001759,2025-09-18,Cancellation Help,Resolved,44.3,,In-App
TKT_000601,SUB_001765,2025-09-26,Account Access,Pending,18.3,,Chat
TKT_000602,SUB_001768,2025-09-18,Billing,Unresolved,5.5,1.0,Phone
TKT_000603,SUB_001769,2025-09-20,Cancellation Help,Resolved,3.6,5.0,Email
TKT_000604,SUB_001769,2025-06-27,Content Request,Customer-Closed,8.1,1.0,In-App
TKT_000605,SUB_001771,2025-08-08,Billing,Unresolved,4.9,1.0,Email
TKT_000606,SUB_001772,2025-06-08,Account Access,Resolved,7.1,5.0,Phone
TKT_000607,SUB_001782,2025-05-14,Billing,Unresolved,12.8,3.0,Phone
TKT_000608,SUB_001785,2026-03-01,Streaming Quality,Resolved,19.3,4.0,In-App
TKT_000609,SUB_001785,2026-01-10,Content Request,Resolved,13.7,4.0,Email
TKT_000610,SUB_001786,2025-08-12,Cancellation Help,Unresolved,25.6,1.0,In-App
TKT_000611,SUB_001791,2025-07-06,Cancellation Help,Resolved,31.9,,In-App
TKT_000612,SUB_001792,2025-05-15,Streaming Quality,Resolved,56.9,,In-App
TKT_000613,SUB_001792,2026-02-14,Streaming Quality,Unresolved,8.0,,In-App
TKT_000614,SUB_001793,2025-04-14,Streaming Quality,Resolved,25.2,5.0,Chat
TKT_000615,SUB_001797,2025-06-01,Cancellation Help,Resolved,40.3,3.0,Phone
TKT_000616,SUB_001800,2025-07-19,Streaming Quality,Resolved,12.3,,Chat
TKT_000617,SUB_001803,2025-08-11,Cancellation Help,Unresolved,12.2,,In-App
TKT_000618,SUB_001803,2025-09-11,Billing,Unresolved,5.5,,In-App
TKT_000619,SUB_001805,2025-05-11,Cancellation Help,Resolved,9.6,,In-App
TKT_000620,SUB_001806,2025-11-14,Account Access,Resolved,22.6,3.0,Chat
TKT_000621,SUB_001809,2025-05-11,Cancellation Help,Resolved,77.8,3.0,Chat
TKT_000622,SUB_001813,2026-03-11,Billing,Resolved,7.9,3.0,Chat
TKT_000623,SUB_001821,2026-03-05,Streaming Quality,Customer-Closed,11.4,3.0,Phone
TKT_000624,SUB_001823,2025-10-05,Billing,Resolved,8.8,5.0,Chat
TKT_000625,SUB_001833,2025-11-11,Streaming Quality,Resolved,78.8,5.0,Chat
TKT_000626,SUB_001840,2025-04-01,Streaming Quality,Unresolved,30.2,1.0,In-App
TKT_000627,SUB_001844,2025-06-04,Billing,Unresolved,45.9,3.0,In-App
TKT_000628,SUB_001855,2026-03-26,Account Access,Unresolved,21.6,,Chat
TKT_000629,SUB_001862,2025-05-01,Billing,Pending,15.0,1.0,Email
TKT_000630,SUB_001863,2025-06-06,Cancellation Help,Unresolved,4.5,1.0,Phone
TKT_000631,SUB_001867,2025-12-01,Content Request,Resolved,45.7,5.0,In-App
